"","SITE_ID","LAT_DD83","LON_DD83","ECO_TYPE"
"1669","NLA_1669",35.8383,-97.4406,"River/Stream"
"1670","NLA_1670",35.5687,-95.9353,"River/Stream"
"1671","NLA_1671",38.2711,-119.3317,"River/Stream"
"1672","NLA_1672",45.2635,-89.2283,"River/Stream"
"1673","NLA_1673",37.2237,-109.2087,"River/Stream"
"1674","NLA_1674",46.0647,-93.6598,"River/Stream"
"1675","NLA_1675",39.6551,-107.0672,"River/Stream"
"1676","NLA_1676",40.552,-78.093,"River/Stream"
"1677","NLA_1677",48.7622,-98.0428,"River/Stream"
"1678","NLA_1678",39.0834,-75.7154,"River/Stream"
"1679","NLA_1679",48.7957,-116.7499,"River/Stream"
"1680","NLA_1680",37.9216,-101.2713,"River/Stream"
"1681","NLA_1681",36.1045,-91.0878,"River/Stream"
"1682","NLA_1682",40.8747,-91.0481,"River/Stream"
"1683","NLA_1683",42.0317,-103.8121,"River/Stream"
"1684","NLA_1684",35.7556,-96.2101,"River/Stream"
"1685","NLA_1685",35.2272,-94.5375,"River/Stream"
"1686","NLA_1686",31.8681,-85.766,"River/Stream"
"1687","NLA_1687",37.5639,-118.7548,"River/Stream"
"1688","NLA_1688",45.5648,-107.4442,"River/Stream"
"1689","NLA_1689",36.9127,-83.4555,"River/Stream"
"1690","NLA_1690",40.9297,-78.26,"River/Stream"
"1691","NLA_1691",45.5345,-88.4475,"River/Stream"
"1692","NLA_1692",37.275,-109.4371,"River/Stream"
"1693","NLA_1693",31.3272,-100.7456,"River/Stream"
"1694","NLA_1694",42.4251,-73.0824,"River/Stream"
"1695","NLA_1695",38.217,-81.1141,"River/Stream"
"1696","NLA_1696",37.3004,-113.2468,"River/Stream"
"1697","NLA_1697",47.3247,-97.0366,"River/Stream"
"1698","NLA_1698",47.6964,-116.9153,"River/Stream"
"1699","NLA_1699",38.6997,-98.1045,"River/Stream"
"1700","NLA_1700",37.0001,-89.2634,"River/Stream"
"1701","NLA_1701",38.0674,-105.0848,"River/Stream"
"1702","NLA_1702",36.2844,-90.7257,"River/Stream"
"1703","NLA_1703",42.7878,-101.2496,"River/Stream"
"1704","NLA_1704",31.3438,-85.6088,"River/Stream"
"1705","NLA_1705",37.6817,-119.5369,"River/Stream"
"1706","NLA_1706",37.0557,-89.3854,"River/Stream"
"1707","NLA_1707",37.2301,-84.244,"River/Stream"
"1708","NLA_1708",43.253,-103.7146,"River/Stream"
"1709","NLA_1709",41.6414,-73.4778,"River/Stream"
"1710","NLA_1710",45.4963,-87.9825,"River/Stream"
"1711","NLA_1711",30.744,-101.6738,"River/Stream"
"1712","NLA_1712",45.422,-92.9556,"River/Stream"
"1713","NLA_1713",37.2667,-113.3689,"River/Stream"
"1714","NLA_1714",46.1163,-97.3851,"River/Stream"
"1715","NLA_1715",32.159,-87.0101,"River/Stream"
"1716","NLA_1716",41.7877,-124.0578,"River/Stream"
"1717","NLA_1717",37.4255,-89.4332,"River/Stream"
"1718","NLA_1718",32.9818,-89.3831,"River/Stream"
"1719","NLA_1719",31.6766,-87.0838,"River/Stream"
"1720","NLA_1720",38.8291,-90.4166,"River/Stream"
"1721","NLA_1721",37.2046,-83.5279,"River/Stream"
"1722","NLA_1722",43.4224,-103.9918,"River/Stream"
"1723","NLA_1723",37.1944,-109.7335,"River/Stream"
"1724","NLA_1724",31.1318,-99.3202,"River/Stream"
"1725","NLA_1725",46.3713,-92.6062,"River/Stream"
"1726","NLA_1726",39.9123,-104.8821,"River/Stream"
"1727","NLA_1727",37.7685,-112.8998,"River/Stream"
"1728","NLA_1728",32.9704,-87.1983,"River/Stream"
"1729","NLA_1729",42.1527,-124.148,"River/Stream"
"1730","NLA_1730",31.0529,-87.837,"River/Stream"
"1731","NLA_1731",38.5809,-90.8208,"River/Stream"
"1732","NLA_1732",43.4558,-103.181,"River/Stream"
"1733","NLA_1733",41.9509,-72.3031,"River/Stream"
"1734","NLA_1734",41.8445,-72.632,"River/Stream"
"1735","NLA_1735",47.3717,-92.2393,"River/Stream"
"1736","NLA_1736",44.6575,-74.0052,"River/Stream"
"1737","NLA_1737",31.6874,-88.0521,"River/Stream"
"1738","NLA_1738",31.0869,-87.0818,"River/Stream"
"1739","NLA_1739",36.6508,-85.7856,"River/Stream"
"1740","NLA_1740",41.8912,-72.6621,"River/Stream"
"1741","NLA_1741",42.8346,-89.1721,"River/Stream"
"1742","NLA_1742",31.5161,-95.1122,"River/Stream"
"1743","NLA_1743",47.4398,-92.1441,"River/Stream"
"1744","NLA_1744",41.848,-71.7868,"River/Stream"
"1745","NLA_1745",32.1242,-87.5283,"River/Stream"
"1746","NLA_1746",45.375,-87.7221,"River/Stream"
"1747","NLA_1747",32.1855,-86.9064,"River/Stream"
"1748","NLA_1748",36.935,-85.7777,"River/Stream"
"1749","NLA_1749",41.8805,-73.497,"River/Stream"
"1750","NLA_1750",33.9429,-98.4643,"River/Stream"
"1751","NLA_1751",47.635,-92.1875,"River/Stream"
"1752","NLA_1752",46.1815,-85.8759,"River/Stream"
"1753","NLA_1753",39.8061,-75.4654,"River/Stream"
"1754","NLA_1754",36.0633,-92.1112,"River/Stream"
"1755","NLA_1755",35.8005,-90.1949,"River/Stream"
"1756","NLA_1756",35.9249,-97.8639,"River/Stream"
"1757","NLA_1757",47.2119,-112.4959,"River/Stream"
"1758","NLA_1758",44.8774,-90.8479,"River/Stream"
"1759","NLA_1759",45.7378,-89.5228,"River/Stream"
"1760","NLA_1760",41.8327,-71.4691,"River/Stream"
"1761","NLA_1761",38.5532,-107.519,"River/Stream"
"1762","NLA_1762",44.9154,-74.8925,"River/Stream"
"1763","NLA_1763",26.2352,-98.5472,"River/Stream"
"1764","NLA_1764",45.3853,-115.5333,"River/Stream"
"1765","NLA_1765",46.6653,-88.1708,"River/Stream"
"1766","NLA_1766",48.1758,-97.6999,"River/Stream"
"1767","NLA_1767",35.4039,-94.3382,"River/Stream"
"1768","NLA_1768",41.6485,-124.0885,"River/Stream"
"1769","NLA_1769",48.992,-114.4663,"River/Stream"
"1770","NLA_1770",47.4237,-121.0765,"River/Stream"
"1771","NLA_1771",36.8891,-86.3764,"River/Stream"
"1772","NLA_1772",41.6237,-72.0887,"River/Stream"
"1773","NLA_1773",45.2692,-92.495,"River/Stream"
"1774","NLA_1774",45.875,-90.6937,"River/Stream"
"1775","NLA_1775",32.4966,-97.3523,"River/Stream"
"1776","NLA_1776",47.6129,-90.9188,"River/Stream"
"1777","NLA_1777",44.9541,-74.8384,"River/Stream"
"1778","NLA_1778",41.1917,-84.7125,"River/Stream"
"1779","NLA_1779",41.0623,-84.6472,"River/Stream"
"1780","NLA_1780",37.8336,-81.0517,"River/Stream"
"1781","NLA_1781",26.045,-97.7964,"River/Stream"
"1782","NLA_1782",30.4042,-88.5872,"River/Stream"
"1783","NLA_1783",48.1866,-97.5632,"River/Stream"
"1784","NLA_1784",43.2684,-96.213,"River/Stream"
"1785","NLA_1785",40.724,-124.1174,"River/Stream"
"1786","NLA_1786",47.7217,-112.4911,"River/Stream"
"1787","NLA_1787",48.0922,-113.5934,"River/Stream"
"1788","NLA_1788",46.0653,-118.3803,"River/Stream"
"1789","NLA_1789",37.0808,-86.5716,"River/Stream"
"1790","NLA_1790",43.3738,-103.9128,"River/Stream"
"1791","NLA_1791",38.5167,-89.3542,"River/Stream"
"1792","NLA_1792",38.5543,-97.5053,"River/Stream"
"1793","NLA_1793",45.4709,-91.2527,"River/Stream"
"1794","NLA_1794",41.559,-71.129,"River/Stream"
"1795","NLA_1795",32.9784,-84.8733,"River/Stream"
"1796","NLA_1796",25.8489,-97.44,"River/Stream"
"1797","NLA_1797",40.5225,-97.6906,"River/Stream"
"1798","NLA_1798",37.1163,-86.443,"River/Stream"
"1799","NLA_1799",43.8947,-102.649,"River/Stream"
"1800","NLA_1800",43.967,-91.2419,"River/Stream"
"1801","NLA_1801",39.2107,-110.1731,"River/Stream"
"1802","NLA_1802",47.6988,-91.0057,"River/Stream"
"1803","NLA_1803",42.108,-70.9787,"River/Stream"
"1804","NLA_1804",39.9576,-106.5498,"River/Stream"
"1805","NLA_1805",42.8955,-74.5093,"River/Stream"
"1806","NLA_1806",37.1222,-79.3536,"River/Stream"
"1807","NLA_1807",32.2157,-90.6917,"River/Stream"
"1808","NLA_1808",37.2912,-85.5929,"River/Stream"
"1809","NLA_1809",37.1911,-86.9502,"River/Stream"
"1810","NLA_1810",41.8709,-72.9637,"River/Stream"
"1811","NLA_1811",47.755,-91.5336,"River/Stream"
"1812","NLA_1812",37.8292,-86.3052,"River/Stream"
"1813","NLA_1813",39.2162,-89.0206,"River/Stream"
"1814","NLA_1814",40.3746,-91.3189,"River/Stream"
"1815","NLA_1815",34.2566,-94.2174,"River/Stream"
"1816","NLA_1816",38.6201,-85.4185,"River/Stream"
"1817","NLA_1817",39.4105,-89.1314,"River/Stream"
"1818","NLA_1818",37.4227,-86.7259,"River/Stream"
"1819","NLA_1819",41.9904,-71.4918,"River/Stream"
"1820","NLA_1820",43.1215,-75.2633,"River/Stream"
"1821","NLA_1821",33.9116,-97.9764,"River/Stream"
"1822","NLA_1822",46.328,-110.6049,"River/Stream"
"1823","NLA_1823",38.2469,-83.6084,"River/Stream"
"1824","NLA_1824",37.143,-87.7602,"River/Stream"
"1825","NLA_1825",39.5483,-89.4336,"River/Stream"
"1826","NLA_1826",37.8816,-95.676,"River/Stream"
"1827","NLA_1827",43.533,-90.6298,"River/Stream"
"1828","NLA_1828",38.053,-111.4552,"River/Stream"
"1829","NLA_1829",48.3785,-93.2273,"River/Stream"
"1830","NLA_1830",41.9717,-71.4698,"River/Stream"
"1831","NLA_1831",42.2349,-78.7728,"River/Stream"
"1832","NLA_1832",40.8328,-83.3595,"River/Stream"
"1833","NLA_1833",43.6877,-121.686,"River/Stream"
"1834","NLA_1834",33.1497,-83.5462,"River/Stream"
"1835","NLA_1835",37.9831,-109.5166,"River/Stream"
"1836","NLA_1836",40.4537,-108.4544,"River/Stream"
"1837","NLA_1837",39.8355,-90.8897,"River/Stream"
"1838","NLA_1838",43.3366,-70.9962,"River/Stream"
"1839","NLA_1839",35.6855,-93.5262,"River/Stream"
"1840","NLA_1840",43.1098,-91.1765,"River/Stream"
"1841","NLA_1841",45.9935,-110.7353,"River/Stream"
"1842","NLA_1842",36.851,-87.4286,"River/Stream"
"1843","NLA_1843",38.4977,-82.8383,"River/Stream"
"1844","NLA_1844",44.7256,-103.9701,"River/Stream"
"1845","NLA_1845",39.7385,-88.6676,"River/Stream"
"1846","NLA_1846",38.5827,-95.512,"River/Stream"
"1847","NLA_1847",41.7827,-71.8959,"River/Stream"
"1848","NLA_1848",43.1432,-91.0218,"River/Stream"
"1849","NLA_1849",37.8641,-111.6366,"River/Stream"
"1850","NLA_1850",48.0355,-92.9071,"River/Stream"
"1851","NLA_1851",41.7155,-71.5037,"River/Stream"
"1852","NLA_1852",38.4518,-87.598,"River/Stream"
"1853","NLA_1853",40.4918,-76.9481,"River/Stream"
"1854","NLA_1854",43.1829,-118.878,"River/Stream"
"1855","NLA_1855",38.6084,-109.5319,"River/Stream"
"1856","NLA_1856",37.9378,-109.637,"River/Stream"
"1857","NLA_1857",40.3562,-106.4882,"River/Stream"
"1858","NLA_1858",44.8392,-114.7852,"River/Stream"
"1859","NLA_1859",34.9005,-96.774,"River/Stream"
"1860","NLA_1860",45.3477,-109.1694,"River/Stream"
"1861","NLA_1861",38.1591,-82.8699,"River/Stream"
"1862","NLA_1862",45.337,-103.3447,"River/Stream"
"1863","NLA_1863",45.1078,-102.8961,"River/Stream"
"1864","NLA_1864",38.5874,-97.6425,"River/Stream"
"1865","NLA_1865",42.9761,-90.9913,"River/Stream"
"1866","NLA_1866",45.9217,-92.6616,"River/Stream"
"1867","NLA_1867",37.9777,-111.6555,"River/Stream"
"1868","NLA_1868",47.2731,-93.7842,"River/Stream"
"1869","NLA_1869",41.7196,-71.471,"River/Stream"
"1870","NLA_1870",41.9699,-76.5119,"River/Stream"
"1871","NLA_1871",41.1591,-81.8177,"River/Stream"
"1872","NLA_1872",44.885,-119.149,"River/Stream"
"1873","NLA_1873",36.5739,-79.7595,"River/Stream"
"1874","NLA_1874",38.6494,-109.2131,"River/Stream"
"1875","NLA_1875",33.2942,-94.059,"River/Stream"
"1876","NLA_1876",47.3825,-103.6116,"River/Stream"
"1877","NLA_1877",35.3157,-92.3959,"River/Stream"
"1878","NLA_1878",44.8032,-102.544,"River/Stream"
"1879","NLA_1879",41.6757,-71.9536,"River/Stream"
"1880","NLA_1880",43.4606,-88.445,"River/Stream"
"1881","NLA_1881",41.7583,-71.4401,"River/Stream"
"1882","NLA_1882",37.056,-80.2994,"River/Stream"
"1883","NLA_1883",34.3031,-84.4705,"River/Stream"
"1884","NLA_1884",47.6689,-103.0379,"River/Stream"
"1885","NLA_1885",45.0015,-107.6834,"River/Stream"
"1886","NLA_1886",41.8801,-71.3813,"River/Stream"
"1887","NLA_1887",42.7919,-96.6016,"River/Stream"
"1888","NLA_1888",41.4885,-78.1326,"River/Stream"
"1889","NLA_1889",37.3392,-97.2553,"River/Stream"
"1890","NLA_1890",42.6019,-72.5713,"River/Stream"
"1891","NLA_1891",45.0239,-114.5731,"River/Stream"
"1892","NLA_1892",42.9028,-95.1931,"River/Stream"
"1893","NLA_1893",33.9122,-95.5494,"River/Stream"
"1894","NLA_1894",48.4299,-111.9167,"River/Stream"
"1895","NLA_1895",38.5358,-80.4859,"River/Stream"
"1896","NLA_1896",45.4634,-97.0439,"River/Stream"
"1897","NLA_1897",37.8441,-96.8567,"River/Stream"
"1898","NLA_1898",39.7372,-109.9502,"River/Stream"
"1899","NLA_1899",41.3427,-78.0669,"River/Stream"
"1900","NLA_1900",41.2921,-82.5908,"River/Stream"
"1901","NLA_1901",36.9305,-77.2029,"River/Stream"
"1902","NLA_1902",40.0734,-75.2235,"River/Stream"
"1903","NLA_1903",41.3989,-73.3866,"River/Stream"
"1904","NLA_1904",31.1212,-105.6636,"River/Stream"
"1905","NLA_1905",38.7588,-75.4561,"River/Stream"
"1906","NLA_1906",45.3965,-114.1604,"River/Stream"
"1907","NLA_1907",43.9306,-86.0269,"River/Stream"
"1908","NLA_1908",34.6357,-95.1216,"River/Stream"
"1909","NLA_1909",43.0701,-98.8004,"River/Stream"
"1910","NLA_1910",41.5377,-78.1475,"River/Stream"
"1911","NLA_1911",45.2255,-89.6479,"River/Stream"
"1912","NLA_1912",42.5784,-72.5696,"River/Stream"
"1913","NLA_1913",37.7226,-108.2353,"River/Stream"
"1914","NLA_1914",45.5529,-122.7054,"River/Stream"
"1915","NLA_1915",36.7843,-78.0469,"River/Stream"
"1916","NLA_1916",40.1432,-75.5103,"River/Stream"
"1917","NLA_1917",42.9986,-97.0044,"River/Stream"
"1918","NLA_1918",45.6802,-92.0706,"River/Stream"
"1919","NLA_1919",37.0454,-79.2532,"River/Stream"
"1920","NLA_1920",43.6792,-99.5095,"River/Stream"
"1921","NLA_1921",45.4338,-107.7782,"River/Stream"
"1922","NLA_1922",46.4164,-90.7412,"River/Stream"
"1923","NLA_1923",39.8105,-106.0032,"River/Stream"
"1924","NLA_1924",40.3487,-77.6371,"River/Stream"
"1925","NLA_1925",42.202,-90.3323,"River/Stream"
"1926","NLA_1926",33.9145,-95.1188,"River/Stream"
"1927","NLA_1927",48.346,-107.5838,"River/Stream"
"1928","NLA_1928",46.8376,-123.3863,"River/Stream"
"1929","NLA_1929",39.6126,-78.2942,"River/Stream"
"1930","NLA_1930",43.7302,-100.441,"River/Stream"
"1931","NLA_1931",46.7849,-108.5939,"River/Stream"
"1932","NLA_1932",39.7742,-77.1568,"River/Stream"
"1933","NLA_1933",46.6705,-90.9225,"River/Stream"
"1934","NLA_1934",40.4681,-77.2319,"River/Stream"
"1935","NLA_1935",41.3809,-72.7802,"River/Stream"
"1936","NLA_1936",48.1805,-109.5509,"River/Stream"
"1937","NLA_1937",39.0603,-94.8419,"River/Stream"
"1938","NLA_1938",41.4199,-78.7478,"River/Stream"
"1939","NLA_1939",44.3746,-103.1773,"River/Stream"
"1940","NLA_1940",41.3181,-78.8922,"River/Stream"
"1941","NLA_1941",45.2869,-116.6722,"River/Stream"
"1942","NLA_1942",33.2023,-93.8065,"River/Stream"
"1943","NLA_1943",41.657,-78.6115,"River/Stream"
"1944","NLA_1944",47.6977,-95.8358,"River/Stream"
"1945","NLA_1945",31.3894,-89.7357,"River/Stream"
"1946","NLA_1946",37.9794,-82.6711,"River/Stream"
"1947","NLA_1947",41.2433,-80.5094,"River/Stream"
"1948","NLA_1948",41.3935,-71.8408,"River/Stream"
"1949","NLA_1949",37.6212,-83.4999,"River/Stream"
"1950","NLA_1950",40.7563,-80.2187,"River/Stream"
"1951","NLA_1951",41.4697,-80.0951,"River/Stream"
"1952","NLA_1952",41.4155,-71.8013,"River/Stream"
"1953","NLA_1953",45.0197,-89.1275,"River/Stream"
"1954","NLA_1954",41.415,-71.8256,"River/Stream"
"1955","NLA_1955",48.1796,-96.8795,"River/Stream"
"1956","NLA_1956",45.5756,-116.4875,"River/Stream"
"1957","NLA_1957",33.3136,-84.1731,"River/Stream"
"1958","NLA_1958",37.1761,-105.731,"River/Stream"
"1959","NLA_1959",42.2473,-92.3247,"River/Stream"
"1960","NLA_1960",48.0766,-104.3912,"River/Stream"
"1961","NLA_1961",31.5687,-89.3207,"River/Stream"
"1962","NLA_1962",38.0321,-83.3587,"River/Stream"
"1963","NLA_1963",37.7693,-85.7163,"River/Stream"
"1964","NLA_1964",45.2593,-100.9109,"River/Stream"
"1965","NLA_1965",46.8963,-121.99,"River/Stream"
"1966","NLA_1966",41.1204,-111.7658,"River/Stream"
"1967","NLA_1967",47.7981,-95.382,"River/Stream"
"1968","NLA_1968",42.7006,-71.218,"River/Stream"
"1969","NLA_1969",41.41,-71.8425,"River/Stream"
"1970","NLA_1970",41.7962,-80.9178,"River/Stream"
"1971","NLA_1971",41.4809,-81.3763,"River/Stream"
"1972","NLA_1972",32.25,-101.3758,"River/Stream"
"1973","NLA_1973",48.0052,-105.9092,"River/Stream"
"1974","NLA_1974",38.4611,-75.2428,"River/Stream"
"1975","NLA_1975",48.7295,-105.4412,"River/Stream"
"1976","NLA_1976",31.0154,-89.746,"River/Stream"
"1977","NLA_1977",30.6794,-89.8357,"River/Stream"
"1978","NLA_1978",44.6426,-101.636,"River/Stream"
"1979","NLA_1979",44.758,-101.9993,"River/Stream"
"1980","NLA_1980",38.6054,-83.9559,"River/Stream"
"1981","NLA_1981",38.2136,-94.9503,"River/Stream"
"1982","NLA_1982",46.7886,-91.2653,"River/Stream"
"1983","NLA_1983",47.5753,-96.2789,"River/Stream"
"1984","NLA_1984",37.3591,-105.7664,"River/Stream"
"1985","NLA_1985",40.9311,-80.374,"River/Stream"
"1986","NLA_1986",41.7936,-80.8227,"River/Stream"
"1987","NLA_1987",45.7494,-116.7596,"River/Stream"
"1988","NLA_1988",32.1608,-81.5515,"River/Stream"
"1989","NLA_1989",41.3213,-72.4067,"River/Stream"
"1990","NLA_1990",31.7703,-103.7793,"River/Stream"
"1991","NLA_1991",41.4676,-95.9093,"River/Stream"
"1992","NLA_1992",30.6659,-88.6327,"River/Stream"
"1993","NLA_1993",38.677,-84.7204,"River/Stream"
"1994","NLA_1994",40.6537,-79.9425,"River/Stream"
"1995","NLA_1995",46.6757,-91.9454,"River/Stream"
"1996","NLA_1996",48.6556,-94.987,"River/Stream"
"1997","NLA_1997",42.7655,-71.0935,"River/Stream"
"1998","NLA_1998",44.9377,-72.6997,"River/Stream"
"1999","NLA_1999",36.5792,-89.1879,"River/Stream"
"2000","NLA_2000",41.0242,-80.1632,"River/Stream"
"2001","NLA_2001",45.6246,-91.5528,"River/Stream"
"2002","NLA_2002",37.6646,-83.5642,"River/Stream"
"2003","NLA_2003",48.4724,-93.8026,"River/Stream"
"2004","NLA_2004",42.7103,-71.134,"River/Stream"
"2005","NLA_2005",32.5825,-89.8487,"River/Stream"
"2006","NLA_2006",37.071,-82.7717,"River/Stream"
"2007","NLA_2007",40.5216,-79.399,"River/Stream"
"2008","NLA_2008",47.8126,-93.0818,"River/Stream"
"2009","NLA_2009",35.6635,-89.8123,"River/Stream"
"2010","NLA_2010",37.2962,-83.0628,"River/Stream"
"2011","NLA_2011",35.121,-89.2106,"River/Stream"
"2012","NLA_2012",47.9413,-94.5335,"River/Stream"
"2013","NLA_2013",38.7963,-75.4579,"River/Stream"
"2014","NLA_2014",42.3152,-92.1943,"River/Stream"
"2015","NLA_2015",36.055,-98.129,"River/Stream"
"2016","NLA_2016",40.219,-121.9974,"River/Stream"
"2017","NLA_2017",38.2701,-82.4488,"River/Stream"
"2018","NLA_2018",37.4637,-83.1299,"River/Stream"
"2019","NLA_2019",47.8934,-94.3909,"River/Stream"
"2020","NLA_2020",35.1042,-89.7704,"River/Stream"
"2021","NLA_2021",39.4035,-105.1696,"River/Stream"
"2022","NLA_2022",39.9434,-79.7204,"River/Stream"
"2023","NLA_2023",36.958,-97.4219,"River/Stream"
"2024","NLA_2024",45.5474,-93.39,"River/Stream"
"2025","NLA_2025",37.8263,-82.5694,"River/Stream"
"2026","NLA_2026",35.0347,-88.1522,"River/Stream"
"2027","NLA_2027",41.4284,-71.7212,"River/Stream"
"2028","NLA_2028",42.5996,-121.7617,"River/Stream"
"2029","NLA_2029",36.1309,-112.4154,"River/Stream"
"2030","NLA_2030",37.6829,-82.4052,"River/Stream"
"2031","NLA_2031",41.8623,-72.647,"River/Stream"
"2032","NLA_2032",38.1567,-109.932,"River/Stream"
"2033","NLA_2033",44.2072,-92.9812,"River/Stream"
"2034","NLA_2034",40.6776,-105.4137,"River/Stream"
"2035","NLA_2035",42.4621,-121.4688,"River/Stream"
"2036","NLA_2036",41.3918,-73.1546,"River/Stream"
"2037","NLA_2037",38.3623,-82.9324,"River/Stream"
"2038","NLA_2038",41.3788,-78.914,"River/Stream"
"2039","NLA_2039",36.4033,-84.0483,"River/Stream"
"2040","NLA_2040",42.9431,-121.2592,"River/Stream"
"2041","NLA_2041",39.8567,-111.6149,"River/Stream"
"2042","NLA_2042",40.0544,-78.6743,"River/Stream"
"2043","NLA_2043",46.656,-117.4141,"River/Stream"
"2044","NLA_2044",37.6839,-87.8963,"River/Stream"
"2045","NLA_2045",41.9544,-75.8487,"River/Stream"
"2046","NLA_2046",41.4331,-74.9777,"River/Stream"
"2047","NLA_2047",37.2504,-87.2412,"River/Stream"
"2048","NLA_2048",45.6986,-120.4175,"River/Stream"
"2049","NLA_2049",40.6235,-105.978,"River/Stream"
"2050","NLA_2050",41.0174,-75.6315,"River/Stream"
"2051","NLA_2051",31.0962,-89.278,"River/Stream"
"2052","NLA_2052",36.425,-88.7878,"River/Stream"
"2053","NLA_2053",37.3401,-76.7039,"River/Stream"
"2054","NLA_2054",35.41,-94.3016,"River/Stream"
"2055","NLA_2055",41.0927,-97.2248,"River/Stream"
"2056","NLA_2056",39.5714,-80.9924,"River/Stream"
"2057","NLA_2057",36.5585,-76.9278,"River/Stream"
"2058","NLA_2058",37.5035,-95.1526,"River/Stream"
"2059","NLA_2059",41.0239,-87.6681,"River/Stream"
"2060","NLA_2060",37.3416,-103.9085,"River/Stream"
"2061","NLA_2061",40.1769,-101.28,"River/Stream"
"2062","NLA_2062",36.1091,-95.5689,"River/Stream"
"2063","NLA_2063",32.0868,-90.9476,"River/Stream"
"2064","NLA_2064",45.3079,-109.5258,"River/Stream"
"2065","NLA_2065",31.6743,-90.1745,"River/Stream"
"2066","NLA_2066",38.8207,-84.7051,"River/Stream"
"2067","NLA_2067",40.3726,-89.4075,"River/Stream"
"2068","NLA_2068",29.7715,-101.7318,"River/Stream"
"2069","NLA_2069",41.4097,-97.7811,"River/Stream"
"2070","NLA_2070",41.7284,-87.9927,"River/Stream"
"2071","NLA_2071",42.0901,-73.3284,"River/Stream"
"2072","NLA_2072",34.3668,-85.0871,"River/Stream"
"2073","NLA_2073",33.1664,-92.5208,"River/Stream"
"2074","NLA_2074",41.0045,-91.6653,"River/Stream"
"2075","NLA_2075",37.3975,-95.6798,"River/Stream"
"2076","NLA_2076",42.5442,-72.5628,"River/Stream"
"2077","NLA_2077",35.8355,-91.547,"River/Stream"
"2078","NLA_2078",40.7358,-91.936,"River/Stream"
"2079","NLA_2079",41.7102,-72.618,"River/Stream"
"2080","NLA_2080",41.7262,-72.6488,"River/Stream"
"2081","NLA_2081",39.4913,-112.3849,"River/Stream"
"2082","NLA_2082",47.1355,-123.7769,"River/Stream"
"2083","NLA_2083",38.9329,-107.4,"River/Stream"
"2084","NLA_2084",41.5406,-72.5513,"River/Stream"
"2085","NLA_2085",41.495,-72.5188,"River/Stream"
"2086","NLA_2086",40.983,-111.4506,"River/Stream"
"2087","NLA_2087",37.7141,-106.8382,"River/Stream"
"2088","NLA_2088",41.9521,-72.6086,"River/Stream"
"2089","NLA_2089",34.9086,-85.0803,"River/Stream"
"2090","NLA_2090",39.2574,-111.5517,"River/Stream"
"2091","NLA_2091",32.8012,-82.9229,"River/Stream"
"2092","NLA_2092",36.8469,-111.6169,"River/Stream"
"2093","NLA_2093",46.532,-123.827,"River/Stream"
"2094","NLA_2094",41.5065,-71.7123,"River/Stream"
"2095","NLA_2095",36.4335,-111.8641,"River/Stream"
"2096","NLA_2096",36.3194,-111.8629,"River/Stream"
"2097","NLA_2097",42.1307,-90.3565,"River/Stream"
"2098","NLA_2098",38.5168,-112.2651,"River/Stream"
"2099","NLA_2099",36.1151,-111.829,"River/Stream"
