"","SITE_ID","ECO_TYPE","DATE_COL","UNITS","LAT","LON","DOC","NO3 as N","PO4 as P"
"6209","ECN_T08_4","River/Stream",2009-04-29,"mg/L",51.78135,-1.336058,7.73,0,0
"6210","ECN_T11_1","River/Stream",2009-04-29,"mg/L",53.07455,-4.033511,1.82,0.095,0.008
"6211","ECN_T07_2","River/Stream",2009-04-29,"mg/L",55.489853,-2.212033,10.15,0.287,0.017
"6212","ECN_T08_1","River/Stream",2009-04-29,"mg/L",51.78135,-1.336058,4.67,1.45,0.012
"6213","ECN_T08_2","River/Stream",2009-04-29,"mg/L",51.78135,-1.336058,6.47,4.72,0.012
"6214","ECN_T08_3","River/Stream",2009-04-29,"mg/L",51.78135,-1.336058,6.64,0.655,0
"6215","ECN_T04_7","River/Stream",2009-04-29,"mg/L",54.695042,-2.38785,21.3,0.162,0
"6216","ECN_T07_1","River/Stream",2009-04-29,"mg/L",55.489853,-2.212033,8.07,0.32,0.02
"6217","ECN_T04_3","River/Stream",2009-04-29,"mg/L",54.695042,-2.38785,13.5,0.062,0
"6218","ECN_T04_2","River/Stream",2009-04-29,"mg/L",54.695042,-2.38785,21.3,0.162,0
"6219","ECN_T04_5","River/Stream",2009-04-29,"mg/L",54.695042,-2.38785,22.8,0.091,0
"6220","ECN_T04_6","River/Stream",2009-04-29,"mg/L",54.695042,-2.38785,20.6,0.02,0
"6221","ECN_T02_1","River/Stream",2009-04-29,"mg/L",56.909267,-2.553372,3.5,0.162,0.005
"6222","ECN_T04_1","River/Stream",2009-04-29,"mg/L",54.695042,-2.38785,15.9,0.026,0
"6223","ECN_T11_1","River/Stream",2009-05-06,"mg/L",53.07455,-4.033511,1.79,0.095,0.008
"6224","ECN_T08_2","River/Stream",2009-05-06,"mg/L",51.78135,-1.336058,4.36,4.54,0.014
"6225","ECN_T08_3","River/Stream",2009-05-06,"mg/L",51.78135,-1.336058,3.36,0.591,0
"6226","ECN_T08_4","River/Stream",2009-05-06,"mg/L",51.78135,-1.336058,8.46,0.044,0
"6227","ECN_T07_2","River/Stream",2009-05-06,"mg/L",55.489853,-2.212033,1.01,0.111,0.017
"6228","ECN_T07_1","River/Stream",2009-05-06,"mg/L",55.489853,-2.212033,1.55,0.206,0.026
"6229","ECN_T08_1","River/Stream",2009-05-06,"mg/L",51.78135,-1.336058,6.57,0.015,0.013
"6230","ECN_T04_7","River/Stream",2009-05-06,"mg/L",54.695042,-2.38785,15.1,0.05,0
"6231","ECN_T04_6","River/Stream",2009-05-06,"mg/L",54.695042,-2.38785,14.8,0,0
"6232","ECN_T04_3","River/Stream",2009-05-06,"mg/L",54.695042,-2.38785,11.8,0.034,0.006
"6233","ECN_T04_5","River/Stream",2009-05-06,"mg/L",54.695042,-2.38785,14.7,0,0
"6234","ECN_T02_1","River/Stream",2009-05-06,"mg/L",56.909267,-2.553372,4.8,0.161,0.004
"6235","ECN_T04_1","River/Stream",2009-05-06,"mg/L",54.695042,-2.38785,12.9,0,0.007
"6236","ECN_T04_2","River/Stream",2009-05-06,"mg/L",54.695042,-2.38785,15.3,0.05,0
"6237","ECN_T07_2","River/Stream",2009-05-12,"mg/L",55.489853,-2.212033,1,0.078,0.018
"6238","ECN_T07_1","River/Stream",2009-05-12,"mg/L",55.489853,-2.212033,1.11,0.197,0.015
"6239","ECN_T02_1","River/Stream",2009-05-13,"mg/L",56.909267,-2.553372,3.8,0.127,0.004
"6240","ECN_T04_1","River/Stream",2009-05-13,"mg/L",54.695042,-2.38785,8.64,0.038,0
"6241","ECN_T04_2","River/Stream",2009-05-13,"mg/L",54.695042,-2.38785,16.7,0.05,0
"6242","ECN_T04_3","River/Stream",2009-05-13,"mg/L",54.695042,-2.38785,6.1,0.048,0
"6243","ECN_T04_6","River/Stream",2009-05-13,"mg/L",54.695042,-2.38785,18,0.088,0
"6244","ECN_T04_7","River/Stream",2009-05-13,"mg/L",54.695042,-2.38785,17.1,0.051,0
"6245","ECN_T08_1","River/Stream",2009-05-13,"mg/L",51.78135,-1.336058,9.04,0,0
"6246","ECN_T08_2","River/Stream",2009-05-13,"mg/L",51.78135,-1.336058,6.61,4.55,0.008
"6247","ECN_T08_3","River/Stream",2009-05-13,"mg/L",51.78135,-1.336058,4.73,1.15,0.02
"6248","ECN_T08_4","River/Stream",2009-05-13,"mg/L",51.78135,-1.336058,6.95,0.88,0.018
"6249","ECN_T11_1","River/Stream",2009-05-13,"mg/L",53.07455,-4.033511,1.58,0.089,0.008
"6250","ECN_T11_1","River/Stream",2009-05-20,"mg/L",53.07455,-4.033511,1.32,0.086,0.007
"6251","ECN_T08_1","River/Stream",2009-05-20,"mg/L",51.78135,-1.336058,6.34,0.409,0
"6252","ECN_T08_3","River/Stream",2009-05-20,"mg/L",51.78135,-1.336058,6.85,0.598,0.005
"6253","ECN_T08_4","River/Stream",2009-05-20,"mg/L",51.78135,-1.336058,22.7,0,0
"6254","ECN_T07_1","River/Stream",2009-05-20,"mg/L",55.489853,-2.212033,1.25,0.169,0.016
"6255","ECN_T07_2","River/Stream",2009-05-20,"mg/L",55.489853,-2.212033,1.35,0.065,0.013
"6256","ECN_T08_2","River/Stream",2009-05-20,"mg/L",51.78135,-1.336058,7.5,4.64,0.013
"6257","ECN_T05_1","River/Stream",2009-05-20,"mg/L",50.781933,-3.917806,9.427,0.509,0
"6258","ECN_T04_7","River/Stream",2009-05-20,"mg/L",54.695042,-2.38785,17.1,0.122,0
"6259","ECN_T05_2","River/Stream",2009-05-20,"mg/L",50.781933,-3.917806,9.623,0.406,0.086
"6260","ECN_T04_5","River/Stream",2009-05-20,"mg/L",54.695042,-2.38785,16.9,0.042,0
"6261","ECN_T04_3","River/Stream",2009-05-20,"mg/L",54.695042,-2.38785,11,0.045,0
"6262","ECN_T04_6","River/Stream",2009-05-20,"mg/L",54.695042,-2.38785,16.9,0.02,0
"6263","ECN_T04_1","River/Stream",2009-05-20,"mg/L",54.695042,-2.38785,13.2,0.019,0
"6264","ECN_T04_2","River/Stream",2009-05-20,"mg/L",54.695042,-2.38785,16.9,0.116,0
"6265","ECN_T02_1","River/Stream",2009-05-21,"mg/L",56.909267,-2.553372,8.4,0.104,0.003
"6266","ECN_T08_4","River/Stream",2009-05-27,"mg/L",51.78135,-1.336058,9.1,0,0
"6267","ECN_T11_1","River/Stream",2009-05-27,"mg/L",53.07455,-4.033511,1.86,0.06,0.008
"6268","ECN_T08_1","River/Stream",2009-05-27,"mg/L",51.78135,-1.336058,4.43,0.548,0
"6269","ECN_T08_2","River/Stream",2009-05-27,"mg/L",51.78135,-1.336058,5.18,4.06,0
"6270","ECN_T08_3","River/Stream",2009-05-27,"mg/L",51.78135,-1.336058,18.8,0.39,0
"6271","ECN_T04_7","River/Stream",2009-05-27,"mg/L",54.695042,-2.38785,18.3,0.04,0
"6272","ECN_T07_1","River/Stream",2009-05-27,"mg/L",55.489853,-2.212033,0.86,0.178,0.019
"6273","ECN_T07_2","River/Stream",2009-05-27,"mg/L",55.489853,-2.212033,0.8,0.055,0.017
"6274","ECN_T04_3","River/Stream",2009-05-27,"mg/L",54.695042,-2.38785,5.69,0.079,0
"6275","ECN_T04_6","River/Stream",2009-05-27,"mg/L",54.695042,-2.38785,18.8,0.139,0
"6276","ECN_T02_1","River/Stream",2009-05-27,"mg/L",56.909267,-2.553372,8.3,0.069,0.008
"6277","ECN_T04_1","River/Stream",2009-05-27,"mg/L",54.695042,-2.38785,8.08,0.05,0
"6278","ECN_T04_2","River/Stream",2009-05-27,"mg/L",54.695042,-2.38785,18.3,0.037,0
"6279","ECN_T08_4","River/Stream",2009-06-03,"mg/L",51.78135,-1.336058,8.68,0,0
"6280","ECN_T11_1","River/Stream",2009-06-03,"mg/L",53.07455,-4.033511,1.37,0.056,0.007
"6281","ECN_T07_2","River/Stream",2009-06-03,"mg/L",55.489853,-2.212033,0.95,0.064,0.014
"6282","ECN_T08_2","River/Stream",2009-06-03,"mg/L",51.78135,-1.336058,4.15,3.88,0
"6283","ECN_T08_3","River/Stream",2009-06-03,"mg/L",51.78135,-1.336058,4.87,0.278,0
"6284","ECN_T04_7","River/Stream",2009-06-03,"mg/L",54.695042,-2.38785,19.9,0.017,0
"6285","ECN_T07_1","River/Stream",2009-06-03,"mg/L",55.489853,-2.212033,0.89,0.185,0.017
"6286","ECN_T04_3","River/Stream",2009-06-03,"mg/L",54.695042,-2.38785,5.26,0.054,0
"6287","ECN_T04_6","River/Stream",2009-06-03,"mg/L",54.695042,-2.38785,17.7,0.16,0
"6288","ECN_T02_1","River/Stream",2009-06-03,"mg/L",56.909267,-2.553372,5,0.117,0.008
"6289","ECN_T04_1","River/Stream",2009-06-03,"mg/L",54.695042,-2.38785,8.18,0.047,0
"6290","ECN_T04_2","River/Stream",2009-06-03,"mg/L",54.695042,-2.38785,20.1,0.017,0
"6291","ECN_T11_1","River/Stream",2009-06-10,"mg/L",53.07455,-4.033511,1.42,0.046,0.008
"6292","ECN_T08_4","River/Stream",2009-06-10,"mg/L",51.78135,-1.336058,8.75,0,0
"6293","ECN_T08_2","River/Stream",2009-06-10,"mg/L",51.78135,-1.336058,4.03,4.61,0
"6294","ECN_T08_1","River/Stream",2009-06-10,"mg/L",51.78135,-1.336058,4.61,1.15,0
"6295","ECN_T08_3","River/Stream",2009-06-10,"mg/L",51.78135,-1.336058,5.42,0.637,0
"6296","ECN_T07_1","River/Stream",2009-06-10,"mg/L",55.489853,-2.212033,0.87,0.178,0.017
"6297","ECN_T07_2","River/Stream",2009-06-10,"mg/L",55.489853,-2.212033,0.9,0.044,0.013
"6298","ECN_T04_2","River/Stream",2009-06-10,"mg/L",54.695042,-2.38785,22.5,0.025,0
"6299","ECN_T04_6","River/Stream",2009-06-10,"mg/L",54.695042,-2.38785,22.4,0.116,0
"6300","ECN_T04_3","River/Stream",2009-06-10,"mg/L",54.695042,-2.38785,10.5,0.031,0
"6301","ECN_T04_7","River/Stream",2009-06-10,"mg/L",54.695042,-2.38785,23.1,0.032,0
"6302","ECN_T02_1","River/Stream",2009-06-10,"mg/L",56.909267,-2.553372,2.7,0.061,0.011
"6303","ECN_T04_1","River/Stream",2009-06-10,"mg/L",54.695042,-2.38785,9.62,0.042,0
"6304","ECN_T02_1","River/Stream",2009-06-16,"mg/L",56.909267,-2.553372,8.8,0.094,0.006
"6305","ECN_T08_4","River/Stream",2009-06-17,"mg/L",51.78135,-1.336058,8.83,0,0
"6306","ECN_T11_1","River/Stream",2009-06-17,"mg/L",53.07455,-4.033511,2.44,0.131,0.019
"6307","ECN_T07_2","River/Stream",2009-06-17,"mg/L",55.489853,-2.212033,1.19,0.057,0.013
"6308","ECN_T08_1","River/Stream",2009-06-17,"mg/L",51.78135,-1.336058,4.83,0.32,0
"6309","ECN_T08_2","River/Stream",2009-06-17,"mg/L",51.78135,-1.336058,4.2,3.99,0
"6310","ECN_T08_3","River/Stream",2009-06-17,"mg/L",51.78135,-1.336058,4.65,0.407,0
"6311","ECN_T05_3","River/Stream",2009-06-17,"mg/L",50.781933,-3.917806,1.836,0.448,0.013
"6312","ECN_T07_1","River/Stream",2009-06-17,"mg/L",55.489853,-2.212033,1.56,0.184,0.013
"6313","ECN_T04_3","River/Stream",2009-06-17,"mg/L",54.695042,-2.38785,4.3,0.064,0
"6314","ECN_T04_6","River/Stream",2009-06-17,"mg/L",54.695042,-2.38785,19.8,0.351,0
"6315","ECN_T04_7","River/Stream",2009-06-17,"mg/L",54.695042,-2.38785,22.2,0.022,0
"6316","ECN_T05_1","River/Stream",2009-06-17,"mg/L",50.781933,-3.917806,2.51,0.493,0.031
"6317","ECN_T04_1","River/Stream",2009-06-17,"mg/L",54.695042,-2.38785,8.2,0.068,0
"6318","ECN_T04_2","River/Stream",2009-06-17,"mg/L",54.695042,-2.38785,22.3,0.011,0
"6319","ECN_T11_1","River/Stream",2009-06-24,"mg/L",53.07455,-4.033511,1.58,0.044,0.006
"6320","ECN_T08_2","River/Stream",2009-06-24,"mg/L",51.78135,-1.336058,6.11,4.23,0.015
"6321","ECN_T08_3","River/Stream",2009-06-24,"mg/L",51.78135,-1.336058,7.99,0.243,0.017
"6322","ECN_T08_4","River/Stream",2009-06-24,"mg/L",51.78135,-1.336058,10.3,0,0
"6323","ECN_T07_1","River/Stream",2009-06-24,"mg/L",55.489853,-2.212033,1.1,0.144,0.022
"6324","ECN_T07_2","River/Stream",2009-06-24,"mg/L",55.489853,-2.212033,1.18,0.036,0.016
"6325","ECN_T08_1","River/Stream",2009-06-24,"mg/L",51.78135,-1.336058,8.61,0.436,0.039
"6326","ECN_T04_3","River/Stream",2009-06-24,"mg/L",54.695042,-2.38785,7.59,0,0
"6327","ECN_T04_6","River/Stream",2009-06-24,"mg/L",54.695042,-2.38785,24.1,0.123,0
"6328","ECN_T04_7","River/Stream",2009-06-24,"mg/L",54.695042,-2.38785,27,0.017,0
"6329","ECN_T04_1","River/Stream",2009-06-24,"mg/L",54.695042,-2.38785,12.2,0.024,0
"6330","ECN_T04_2","River/Stream",2009-06-24,"mg/L",54.695042,-2.38785,26.9,0.014,0
"6331","ECN_T02_1","River/Stream",2009-06-26,"mg/L",56.909267,-2.553372,9.8,0.126,0.009
"6332","ECN_T11_1","River/Stream",2009-07-01,"mg/L",53.07455,-4.033511,1.61,0.023,0.008
"6333","ECN_T08_4","River/Stream",2009-07-01,"mg/L",51.78135,-1.336058,10.4,0,0
"6334","ECN_T08_2","River/Stream",2009-07-01,"mg/L",51.78135,-1.336058,4.99,4.36,0.005
"6335","ECN_T08_3","River/Stream",2009-07-01,"mg/L",51.78135,-1.336058,6.94,0.107,0.025
"6336","ECN_T05_1","River/Stream",2009-07-01,"mg/L",50.781933,-3.917806,2.237,0.56,1.532
"6337","ECN_T07_2","River/Stream",2009-07-01,"mg/L",55.489853,-2.212033,1.47,0.03,0.009
"6338","ECN_T07_1","River/Stream",2009-07-01,"mg/L",55.489853,-2.212033,1.26,0.188,0.014
"6339","ECN_T04_6","River/Stream",2009-07-01,"mg/L",54.695042,-2.38785,18.6,0.188,0
"6340","ECN_T04_3","River/Stream",2009-07-01,"mg/L",54.695042,-2.38785,5.98,0.018,0
"6341","ECN_T04_7","River/Stream",2009-07-01,"mg/L",54.695042,-2.38785,27.5,0,0
"6342","ECN_T04_1","River/Stream",2009-07-01,"mg/L",54.695042,-2.38785,9.76,0.08,0.005
"6343","ECN_T04_2","River/Stream",2009-07-01,"mg/L",54.695042,-2.38785,26.4,0,0
"6344","ECN_T02_1","River/Stream",2009-07-02,"mg/L",56.909267,-2.553372,10.4,0.099,0.005
"6345","ECN_T08_3","River/Stream",2009-07-08,"mg/L",51.78135,-1.336058,7.82,0.205,0.027
"6346","ECN_T11_1","River/Stream",2009-07-08,"mg/L",53.07455,-4.033511,2.04,0.04,0.009
"6347","ECN_T08_2","River/Stream",2009-07-08,"mg/L",51.78135,-1.336058,3.76,4.14,0.01
"6348","ECN_T08_1","River/Stream",2009-07-08,"mg/L",51.78135,-1.336058,8.69,3.82,0.005
"6349","ECN_T08_4","River/Stream",2009-07-08,"mg/L",51.78135,-1.336058,11.8,0,0.021
"6350","ECN_T07_1","River/Stream",2009-07-08,"mg/L",55.489853,-2.212033,4.83,0.129,0.017
"6351","ECN_T07_2","River/Stream",2009-07-08,"mg/L",55.489853,-2.212033,6.66,0.08,0.012
"6352","ECN_T04_6","River/Stream",2009-07-08,"mg/L",54.695042,-2.38785,37.7,0,0
"6353","ECN_T04_3","River/Stream",2009-07-08,"mg/L",54.695042,-2.38785,37.5,0,0
"6354","ECN_T04_7","River/Stream",2009-07-08,"mg/L",54.695042,-2.38785,20.3,0,0
"6355","ECN_T02_1","River/Stream",2009-07-08,"mg/L",56.909267,-2.553372,9.5,0.091,0.006
"6356","ECN_T04_1","River/Stream",2009-07-08,"mg/L",54.695042,-2.38785,27.7,0,0
"6357","ECN_T04_2","River/Stream",2009-07-08,"mg/L",54.695042,-2.38785,24.9,0,0
"6358","ECN_T11_1","River/Stream",2009-07-15,"mg/L",53.07455,-4.033511,2.15,0.034,0.006
"6359","ECN_T08_4","River/Stream",2009-07-15,"mg/L",51.78135,-1.336058,12.3,0.124,0
"6360","ECN_T08_3","River/Stream",2009-07-15,"mg/L",51.78135,-1.336058,6.56,0.07,0.028
"6361","ECN_T08_2","River/Stream",2009-07-15,"mg/L",51.78135,-1.336058,3.89,4.32,0.012
"6362","ECN_T07_2","River/Stream",2009-07-15,"mg/L",55.489853,-2.212033,6.35,0.103,0.009
"6363","ECN_T07_1","River/Stream",2009-07-15,"mg/L",55.489853,-2.212033,4.24,0.115,0.006
"6364","ECN_T05_1","River/Stream",2009-07-15,"mg/L",50.781933,-3.917806,2.36,0.075,0.075
"6365","ECN_T04_7","River/Stream",2009-07-15,"mg/L",54.695042,-2.38785,1.45,0,0
"6366","ECN_T04_6","River/Stream",2009-07-15,"mg/L",54.695042,-2.38785,37,0,0
"6367","ECN_T04_5","River/Stream",2009-07-15,"mg/L",54.695042,-2.38785,37.6,0,0
"6368","ECN_T04_3","River/Stream",2009-07-15,"mg/L",54.695042,-2.38785,21.5,0,0
"6369","ECN_T04_2","River/Stream",2009-07-15,"mg/L",54.695042,-2.38785,35.3,0,0
"6370","ECN_T04_1","River/Stream",2009-07-15,"mg/L",54.695042,-2.38785,21.6,0,0
"6371","ECN_T02_1","River/Stream",2009-07-16,"mg/L",56.909267,-2.553372,10.1,0.1,0.007
"6372","ECN_T04_1","River/Stream",2009-07-22,"mg/L",54.695042,-2.38785,23.4,0,0
"6373","ECN_T02_1","River/Stream",2009-07-22,"mg/L",56.909267,-2.553372,18.9,0.064,0.006
"6374","ECN_T04_2","River/Stream",2009-07-22,"mg/L",54.695042,-2.38785,24.6,0,0
"6375","ECN_T04_3","River/Stream",2009-07-22,"mg/L",54.695042,-2.38785,18.9,0,0
"6376","ECN_T04_6","River/Stream",2009-07-22,"mg/L",54.695042,-2.38785,23.8,0,0
"6377","ECN_T04_5","River/Stream",2009-07-22,"mg/L",54.695042,-2.38785,23.6,0,0
"6378","ECN_T04_7","River/Stream",2009-07-22,"mg/L",54.695042,-2.38785,24.5,0,0
"6379","ECN_T07_1","River/Stream",2009-07-22,"mg/L",55.489853,-2.212033,2.05,0.17,0.007
"6380","ECN_T07_2","River/Stream",2009-07-22,"mg/L",55.489853,-2.212033,2.66,0,0.006
"6381","ECN_T08_2","River/Stream",2009-07-22,"mg/L",51.78135,-1.336058,14.5,3.83,0.009
"6382","ECN_T08_1","River/Stream",2009-07-22,"mg/L",51.78135,-1.336058,23.2,0.076,0.035
"6383","ECN_T08_4","River/Stream",2009-07-22,"mg/L",51.78135,-1.336058,21.1,0,0
"6384","ECN_T08_3","River/Stream",2009-07-22,"mg/L",51.78135,-1.336058,20.6,0.042,0.029
"6385","ECN_T11_1","River/Stream",2009-07-22,"mg/L",53.07455,-4.033511,2.21,0.028,0.002
"6386","ECN_T08_2","River/Stream",2009-07-29,"mg/L",51.78135,-1.336058,14.8,4,0.007
"6387","ECN_T08_4","River/Stream",2009-07-29,"mg/L",51.78135,-1.336058,20.9,0,0
"6388","ECN_T11_1","River/Stream",2009-07-29,"mg/L",53.07455,-4.033511,1.79,0.034,0.006
"6389","ECN_T05_3","River/Stream",2009-07-29,"mg/L",50.781933,-3.917806,2,0,0.013
"6390","ECN_T07_2","River/Stream",2009-07-29,"mg/L",55.489853,-2.212033,1.97,0.135,0.004
"6391","ECN_T07_1","River/Stream",2009-07-29,"mg/L",55.489853,-2.212033,1.52,0.108,0.006
"6392","ECN_T05_1","River/Stream",2009-07-29,"mg/L",50.781933,-3.917806,3.5,0.337,0.02
"6393","ECN_T04_7","River/Stream",2009-07-29,"mg/L",54.695042,-2.38785,22.3,0,0
"6394","ECN_T04_6","River/Stream",2009-07-29,"mg/L",54.695042,-2.38785,20.5,0,0
"6395","ECN_T04_5","River/Stream",2009-07-29,"mg/L",54.695042,-2.38785,19.1,0,0
"6396","ECN_T04_3","River/Stream",2009-07-29,"mg/L",54.695042,-2.38785,16.8,0,0
"6397","ECN_T02_1","River/Stream",2009-07-29,"mg/L",56.909267,-2.553372,21.3,0.082,0.006
"6398","ECN_T04_1","River/Stream",2009-07-29,"mg/L",54.695042,-2.38785,19,0,0
"6399","ECN_T04_2","River/Stream",2009-07-29,"mg/L",54.695042,-2.38785,21.9,0,0
"6400","ECN_T02_1","River/Stream",2009-08-04,"mg/L",56.909267,-2.553372,8,0.165,0.005
"6401","ECN_T11_1","River/Stream",2009-08-05,"mg/L",53.07455,-4.033511,1.76,0.037,0.008
"6402","ECN_T08_2","River/Stream",2009-08-05,"mg/L",51.78135,-1.336058,20.1,4.69,0.029
"6403","ECN_T08_3","River/Stream",2009-08-05,"mg/L",51.78135,-1.336058,32.2,22.1,0.196
"6404","ECN_T08_4","River/Stream",2009-08-05,"mg/L",51.78135,-1.336058,22.6,0,0
"6405","ECN_T07_1","River/Stream",2009-08-05,"mg/L",55.489853,-2.212033,1.4,0.083,0.004
"6406","ECN_T07_2","River/Stream",2009-08-05,"mg/L",55.489853,-2.212033,1.63,0.039,0.004
"6407","ECN_T08_1","River/Stream",2009-08-05,"mg/L",51.78135,-1.336058,21,0.183,0.064
"6408","ECN_T04_3","River/Stream",2009-08-05,"mg/L",54.695042,-2.38785,18.4,0,0
"6409","ECN_T04_6","River/Stream",2009-08-05,"mg/L",54.695042,-2.38785,29,0,0
"6410","ECN_T04_7","River/Stream",2009-08-05,"mg/L",54.695042,-2.38785,29.8,0,0
"6411","ECN_T04_1","River/Stream",2009-08-05,"mg/L",54.695042,-2.38785,24.1,0,0
"6412","ECN_T04_2","River/Stream",2009-08-05,"mg/L",54.695042,-2.38785,29.7,0,0
"6413","ECN_T08_2","River/Stream",2009-08-12,"mg/L",51.78135,-1.336058,23.3,4.79,0.021
"6414","ECN_T08_4","River/Stream",2009-08-12,"mg/L",51.78135,-1.336058,19.9,0,0
"6415","ECN_T08_3","River/Stream",2009-08-12,"mg/L",51.78135,-1.336058,24.2,0.176,0.023
"6416","ECN_T11_1","River/Stream",2009-08-12,"mg/L",53.07455,-4.033511,2.06,0.031,0.016
"6417","ECN_T07_1","River/Stream",2009-08-12,"mg/L",55.489853,-2.212033,1.38,0.162,0.007
"6418","ECN_T07_2","River/Stream",2009-08-12,"mg/L",55.489853,-2.212033,1.45,0.024,0.011
"6419","ECN_T08_1","River/Stream",2009-08-12,"mg/L",51.78135,-1.336058,25.2,0,0.007
"6420","ECN_T05_3","River/Stream",2009-08-12,"mg/L",50.781933,-3.917806,1.7,0.095,0.013
"6421","ECN_T05_1","River/Stream",2009-08-12,"mg/L",50.781933,-3.917806,2.5,0.449,0.035
"6422","ECN_T04_5","River/Stream",2009-08-12,"mg/L",54.695042,-2.38785,36.1,0,0
"6423","ECN_T04_3","River/Stream",2009-08-12,"mg/L",54.695042,-2.38785,21.6,0,0
"6424","ECN_T04_6","River/Stream",2009-08-12,"mg/L",54.695042,-2.38785,36.9,0,0
"6425","ECN_T02_1","River/Stream",2009-08-12,"mg/L",56.909267,-2.553372,8.9,0.148,0.006
"6426","ECN_T04_1","River/Stream",2009-08-12,"mg/L",54.695042,-2.38785,27.9,0,0
"6427","ECN_T04_2","River/Stream",2009-08-12,"mg/L",54.695042,-2.38785,33.7,0,0
"6428","ECN_T02_1","River/Stream",2009-08-19,"mg/L",56.909267,-2.553372,9.8,0.142,0.003
"6429","ECN_T07_1","River/Stream",2009-08-19,"mg/L",55.489853,-2.212033,1.4,0.168,0.004
"6430","ECN_T07_2","River/Stream",2009-08-19,"mg/L",55.489853,-2.212033,2.56,0.034,0.01
"6431","ECN_T08_2","River/Stream",2009-08-19,"mg/L",51.78135,-1.336058,17.2,4.85,0.01
"6432","ECN_T08_4","River/Stream",2009-08-19,"mg/L",51.78135,-1.336058,19.8,0,0
"6433","ECN_T11_1","River/Stream",2009-08-19,"mg/L",53.07455,-4.033511,2.08,0.052,0.016
"6434","ECN_T04_7","River/Stream",2009-08-20,"mg/L",54.695042,-2.38785,34.3,0,0
"6435","ECN_T04_3","River/Stream",2009-08-20,"mg/L",54.695042,-2.38785,22,0,0
"6436","ECN_T04_5","River/Stream",2009-08-20,"mg/L",54.695042,-2.38785,32.3,0,0
"6437","ECN_T04_6","River/Stream",2009-08-20,"mg/L",54.695042,-2.38785,33.8,0,0
"6438","ECN_T04_1","River/Stream",2009-08-20,"mg/L",54.695042,-2.38785,26.3,0,0
"6439","ECN_T04_2","River/Stream",2009-08-20,"mg/L",54.695042,-2.38785,32.9,0,0
"6440","ECN_T08_4","River/Stream",2009-08-26,"mg/L",51.78135,-1.336058,20,0,0
"6441","ECN_T11_1","River/Stream",2009-08-26,"mg/L",53.07455,-4.033511,2.61,0.045,0.017
"6442","ECN_T07_1","River/Stream",2009-08-26,"mg/L",55.489853,-2.212033,1.29,0.196,0.005
"6443","ECN_T07_2","River/Stream",2009-08-26,"mg/L",55.489853,-2.212033,2.12,0.061,0.008
"6444","ECN_T08_2","River/Stream",2009-08-26,"mg/L",51.78135,-1.336058,12.3,4.48,0
"6445","ECN_T02_1","River/Stream",2009-08-26,"mg/L",56.909267,-2.553372,8.3,0.135,0.004
"6446","ECN_T05_1","River/Stream",2009-08-26,"mg/L",50.781933,-3.917806,4.3,0.327,0.026
"6447","ECN_T05_3","River/Stream",2009-08-26,"mg/L",50.781933,-3.917806,4.2,0.37,0.006
"6448","ECN_T04_7","River/Stream",2009-08-27,"mg/L",54.695042,-2.38785,29.6,0.016,0
"6449","ECN_T04_3","River/Stream",2009-08-27,"mg/L",54.695042,-2.38785,20.5,0,0
"6450","ECN_T04_5","River/Stream",2009-08-27,"mg/L",54.695042,-2.38785,27.3,0,0
"6451","ECN_T04_6","River/Stream",2009-08-27,"mg/L",54.695042,-2.38785,29.3,0,0
"6452","ECN_T04_1","River/Stream",2009-08-27,"mg/L",54.695042,-2.38785,25.2,0,0
"6453","ECN_T04_2","River/Stream",2009-08-27,"mg/L",54.695042,-2.38785,29.7,0,0
"6454","ECN_T08_2","River/Stream",2009-09-02,"mg/L",51.78135,-1.336058,16.1,4.19,0
"6455","ECN_T08_4","River/Stream",2009-09-02,"mg/L",51.78135,-1.336058,20.7,0,0
"6456","ECN_T11_1","River/Stream",2009-09-02,"mg/L",53.07455,-4.033511,1.86,0.054,0.008
"6457","ECN_T04_7","River/Stream",2009-09-02,"mg/L",54.695042,-2.38785,20,0.021,0
"6458","ECN_T07_1","River/Stream",2009-09-02,"mg/L",55.489853,-2.212033,1.99,0.172,0.007
"6459","ECN_T07_2","River/Stream",2009-09-02,"mg/L",55.489853,-2.212033,4.32,0.056,0.013
"6460","ECN_T04_3","River/Stream",2009-09-02,"mg/L",54.695042,-2.38785,16.3,0.015,0
"6461","ECN_T04_5","River/Stream",2009-09-02,"mg/L",54.695042,-2.38785,17.1,0,0
"6462","ECN_T04_6","River/Stream",2009-09-02,"mg/L",54.695042,-2.38785,19.3,0,0
"6463","ECN_T02_1","River/Stream",2009-09-02,"mg/L",56.909267,-2.553372,7.8,0.158,0.007
"6464","ECN_T04_1","River/Stream",2009-09-02,"mg/L",54.695042,-2.38785,18,0,0
"6465","ECN_T04_2","River/Stream",2009-09-02,"mg/L",54.695042,-2.38785,19.9,0.015,0
"6466","ECN_T02_1","River/Stream",2009-09-09,"mg/L",56.909267,-2.553372,8.7,0.119,0.005
"6467","ECN_T04_1","River/Stream",2009-09-09,"mg/L",54.695042,-2.38785,24.5,0.02,0
"6468","ECN_T04_2","River/Stream",2009-09-09,"mg/L",54.695042,-2.38785,21.8,0,0
"6469","ECN_T04_3","River/Stream",2009-09-09,"mg/L",54.695042,-2.38785,17.5,0.016,0
