"LAT","LON","SITE_ID","ECO_TYPE","DATE_COL","VARIABLE","RESULT","UNIT"
35.69444,-78.69389,"LAGOS_153841","Lake","2008-04-28","DOC",4.84,"mg/L"
35.74167,-79.01917,"LAGOS_156501","Lake","2009-06-29","DOC",6.91,"mg/L"
32.51853,-89.94125,"LAGOS_255758","Lake","2005-11-14","DOC",8,"mg/L"
34.59528,-112.4166,"LAGOS_454733","Lake","2016-11-09","DOC",11.9,"mg/L"
32.51853,-89.94125,"LAGOS_255758","Lake","2007-04-04","DOC",7,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2008-10-21","DOC",3.2,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2008-05-20","DOC",8.8,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2013-03-18","DOC",5.4,"mg/L"
34.59528,-112.4166,"LAGOS_454733","Lake","2011-06-16","DOC",12.9,"mg/L"
35.6625,-78.61139,"LAGOS_152390","Lake","2008-06-25","DOC",6.99,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2004-05-17","DOC",4.4,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2010-07-26","DOC",7.4,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2007-01-22","DOC",4.4,"mg/L"
40.14971,-105.8614,"LAGOS_449642","Lake","2010-11-02","DOC",3.73,"mg/L"
38.26722,-104.73164,"LAGOS_376378","Lake","2009-04-15","DOC",2.12,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2007-09-10","DOC",3.6,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2010-10-27","DOC",4.9,"mg/L"
30.03605,-95.15354,"LAGOS_424032","Lake","2002-06-05","DOC",7.86,"mg/L"
30.03244,-95.12799,"LAGOS_424033","Lake","2004-06-17","DOC",10.8,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2003-03-17","DOC",4.8,"mg/L"
35.6625,-78.61139,"LAGOS_152390","Lake","2009-06-25","DOC",7.23,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2013-09-17","DOC",5.7,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2003-07-21","DOC",7.2,"mg/L"
38.26722,-104.73164,"LAGOS_376378","Lake","2008-08-05","DOC",3,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2007-05-22","DOC",3.3,"mg/L"
40.10842,-105.98236,"LAGOS_449929","Lake","2011-06-27","DOC",5.02,"mg/L"
36.443,-93.754,"LAGOS_110841","Lake","2013-06-24","DOC",2.43,"mg/L"
40.24332,-105.81362,"LAGOS_449545","Lake","2013-06-18","DOC",4.08,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2003-07-21","DOC",6.6,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2003-03-17","DOC",5.5,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2003-10-06","DOC",5.5,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2003-10-06","DOC",6.1,"mg/L"
40.24332,-105.81362,"LAGOS_449545","Lake","2014-01-28","DOC",3.42,"mg/L"
40.24332,-105.81362,"LAGOS_449545","Lake","2013-01-29","DOC",3.26,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2007-04-16","DOC",4.4,"mg/L"
34.09972,-94.38028,"LAGOS_405744","Lake","2015-11-30","DOC",5.61,"mg/L"
36.473,-94.225,"LAGOS_125490","Lake","2014-06-02","DOC",3.5,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2008-06-16","DOC",6.3,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2010-04-19","DOC",3.7,"mg/L"
34.1744,-92.6228,"LAGOS_293444","Lake","2011-02-16","DOC",4.11,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2013-11-18","DOC",3.9,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2013-05-28","DOC",6.6,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2013-08-14","DOC",10.7,"mg/L"
36.01528,-78.69111,"LAGOS_152064","Lake","2008-02-11","DOC",6.78,"mg/L"
38.26722,-104.73164,"LAGOS_376378","Lake","2014-09-22","DOC",2.34,"mg/L"
40.14806,-105.94361,"LAGOS_449845","Lake","2011-09-27","DOC",3.13,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2013-07-29","DOC",6.9,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2010-10-27","DOC",3.9,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2013-09-17","DOC",3.6,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2013-10-22","DOC",5.5,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2010-01-19","DOC",4.4,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2013-02-12","DOC",5.5,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2013-07-02","DOC",6.5,"mg/L"
42.43916,-122.01224,"LAGOS_473584","Lake","2007-10-30","DOC",6.65,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2010-03-08","DOC",4.3,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2013-04-15","DOC",5.8,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2013-07-29","DOC",7.9,"mg/L"
30.03244,-95.12799,"LAGOS_424033","Lake","2002-03-06","DOC",10.3,"mg/L"
36.16694,-78.77222,"LAGOS_154146","Lake","2009-06-26","DOC",8.58,"mg/L"
35.95,-79.24111,"LAGOS_156208","Lake","2008-04-21","DOC",6.28,"mg/L"
35.74167,-79.01917,"LAGOS_156501","Lake","2008-10-22","DOC",7.43,"mg/L"
39.2697,-108.84288,"LAGOS_449847","Lake","2002-12-10","DOC",2.3,"mg/L"
29.76857,-95.0742,"LAGOS_423800","Lake","2016-07-13","DOC",6,"mg/L"
36.01528,-78.69111,"LAGOS_152064","Lake","2008-08-20","DOC",7.91,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2010-08-16","DOC",3.8,"mg/L"
40.24332,-105.81362,"LAGOS_449545","Lake","2013-09-25","DOC",3.69,"mg/L"
40.24332,-105.81362,"LAGOS_449545","Lake","2013-08-13","DOC",3.53,"mg/L"
36.468,-94.327,"LAGOS_83001","Lake","2013-10-21","DOC",3.3,"mg/L"
34.21194,-94.22917,"LAGOS_404579","Lake","2011-06-14","DOC",4.78,"mg/L"
34.23805,-93.7792,"LAGOS_288867","Lake","2016-04-12","DOC",3,"mg/L"
34.5978,-93.3997,"LAGOS_292017","Lake","2012-04-24","DOC",3.63,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2010-11-30","DOC",3.2,"mg/L"
31.4042,-111.08654,"LAGOS_454431","Lake","2011-03-07","DOC",4.22,"mg/L"
34.59528,-112.4166,"LAGOS_454733","Lake","2010-06-25","DOC",10.5,"mg/L"
31.40445,-86.47918,"LAGOS_233339","Lake","2004-10-26","DOC",5.352,"mg/L"
31.7529,-88.13382,"LAGOS_244048","Lake","2003-06-05","DOC",3.89,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2012-06-18","DOC",2.9,"mg/L"
40.14971,-105.8614,"LAGOS_449642","Lake","2013-05-21","DOC",3.73,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2012-04-24","DOC",6.1,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2012-01-17","DOC",3.6,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2002-09-16","DOC",11,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2013-12-09","DOC",3.2,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2013-01-28","DOC",4.5,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2012-05-14","DOC",3.9,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2013-03-18","DOC",5.9,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2002-05-14","DOC",5,"mg/L"
30.03605,-95.15354,"LAGOS_424032","Lake","2002-09-04","DOC",7.66,"mg/L"
30.03244,-95.12799,"LAGOS_424033","Lake","2003-01-21","DOC",9.57,"mg/L"
34.59528,-112.4166,"LAGOS_454733","Lake","2013-07-30","DOC",10.8,"mg/L"
39.2697,-108.84288,"LAGOS_449847","Lake","2002-09-17","DOC",3.27,"mg/L"
40.24332,-105.81362,"LAGOS_449545","Lake","2007-10-25","DOC",3.26,"mg/L"
40.14806,-105.94361,"LAGOS_449845","Lake","2013-03-28","DOC",2.22,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2012-03-19","DOC",4,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2012-05-14","DOC",5,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2012-04-10","DOC",5.4,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2002-07-29","DOC",5.5,"mg/L"
38.59584,-75.30421,"LAGOS_142280","Lake","2002-05-14","DOC",4,"mg/L"
33.26853,-87.50843,"LAGOS_244056","Lake","2003-04-23","DOC",4.358,"mg/L"
34.20244,-85.4524,"LAGOS_237213","Lake","2003-04-23","DOC",6.85,"mg/L"
42.43916,-122.01224,"LAGOS_473584","Lake","2007-10-17","DOC",4.76,"mg/L"
30.03244,-95.12799,"LAGOS_424033","Lake","2002-09-04","DOC",6.57,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2013-05-28","DOC",4.8,"mg/L"
40.24332,-105.81362,"LAGOS_449545","Lake","2007-01-25","DOC",3.24,"mg/L"
37.38334,-107.56645,"LAGOS_453515","Lake","2002-05-22","DOC",1.53,"mg/L"
40.14806,-105.94361,"LAGOS_449845","Lake","2014-03-27","DOC",1.97,"mg/L"
34.59528,-112.4166,"LAGOS_454733","Lake","2014-09-11","DOC",11,"mg/L"
32.89492,-87.78727,"LAGOS_248118","Lake","2002-04-16","DOC",3.968,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2012-01-12","DOC",2.9,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2012-01-17","DOC",4.2,"mg/L"
38.26722,-104.73164,"LAGOS_376378","Lake","2012-04-11","DOC",1.98,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2012-10-31","DOC",13.4,"mg/L"
32.51853,-89.94125,"LAGOS_255758","Lake","2008-04-02","DOC",9,"mg/L"
38.59506,-75.31243,"LAGOS_141830","Lake","2002-05-14","DOC",4,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2016-12-12","DOC",4.4,"mg/L"
32.51853,-89.94125,"LAGOS_255758","Lake","2003-08-25","DOC",8,"mg/L"
32.51853,-89.94125,"LAGOS_255758","Lake","2008-03-05","DOC",13,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2014-05-20","DOC",4.7,"mg/L"
31.7529,-88.13382,"LAGOS_244048","Lake","2003-09-23","DOC",4.37,"mg/L"
36.297,-91.527,"LAGOS_90357","Lake","2013-11-04","DOC",2.98,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2012-04-10","DOC",4.3,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2012-11-26","DOC",5.6,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2014-09-23","DOC",4.2,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2012-06-18","DOC",4.4,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2012-09-17","DOC",14.7,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2012-03-19","DOC",3.6,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2014-06-11","DOC",4.1,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2014-07-28","DOC",3.8,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2014-10-15","DOC",3.1,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2014-03-24","DOC",3.6,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2012-09-17","DOC",7.5,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2012-08-15","DOC",3.8,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2014-07-28","DOC",6,"mg/L"
35.95,-79.24111,"LAGOS_156208","Lake","2008-10-20","DOC",7.6,"mg/L"
39.45847,-119.06883,"LAGOS_457120","Lake","2011-09-09","DOC",3.76,"mg/L"
40.36715,-83.05952,"LAGOS_3386","Lake","2012-08-16","DOC",6.51,"mg/L"
34.09972,-94.38028,"LAGOS_405744","Lake","2014-05-06","DOC",3.73,"mg/L"
48.99164,-102.78601,"LAGOS_310696","Lake","2010-10-04","DOC",41.2,"mg/L"
30.03605,-95.15354,"LAGOS_424032","Lake","2001-07-31","DOC",7.43,"mg/L"
40.24332,-105.81362,"LAGOS_449545","Lake","2011-10-18","DOC",3.61,"mg/L"
39.4842,-76.58268,"LAGOS_142498","Lake","2007-12-04","DOC",2.02,"mg/L"
33.69667,-93.96111,"LAGOS_408132","Lake","2011-03-01","DOC",4.14,"mg/L"
39.19177,-77.00463,"LAGOS_142407","Lake","2007-06-18","DOC",3.06,"mg/L"
39.2406,-76.86808,"LAGOS_143079","Lake","2000-01-13","DOC",2.13,"mg/L"
39.1884,-77.28323,"LAGOS_143935","Lake","2000-12-06","DOC",2.8415,"mg/L"
34.1878,-91.5133,"LAGOS_283323","Lake","2009-10-20","DOC",7.31,"mg/L"
34.1878,-91.5133,"LAGOS_283323","Lake","2009-11-09","DOC",9.23,"mg/L"
34.1878,-91.5133,"LAGOS_283323","Lake","2010-08-30","DOC",9.1,"mg/L"
35.10417,-93.65028,"LAGOS_390649","Lake","2014-06-02","DOC",5.92,"mg/L"
34.95312,-93.16202,"LAGOS_391873","Lake","2015-12-07","DOC",6.42,"mg/L"
36.1344,-94.1375,"LAGOS_393704","Lake","2013-01-29","DOC",4.05,"mg/L"
34.4392,-93.0347,"LAGOS_292666","Lake","2015-07-28","DOC",3.76,"mg/L"
35.1539,-90.7198,"LAGOS_50675","Lake","2010-02-23","DOC",6.96,"mg/L"
31.36214,-86.51637,"LAGOS_234508","Lake","2002-10-22","DOC",5.745,"mg/L"
34.95312,-93.16202,"LAGOS_391873","Lake","2011-02-23","DOC",4.14,"mg/L"
34.1744,-92.6228,"LAGOS_293444","Lake","2011-05-11","DOC",9.31,"mg/L"
34.21194,-94.22917,"LAGOS_404579","Lake","2012-05-21","DOC",3.47,"mg/L"
38.59506,-75.31243,"LAGOS_141830","Lake","2000-03-07","DOC",4,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2000-03-07","DOC",3,"mg/L"
33.26406,-85.61267,"LAGOS_241075","Lake","2003-05-28","DOC",3.4,"mg/L"
33.21906,-88.28606,"LAGOS_247437","Lake","2004-05-19","DOC",3.692,"mg/L"
35.1539,-90.7198,"LAGOS_50675","Lake","2009-12-01","DOC",8.68,"mg/L"
34.1744,-92.6228,"LAGOS_293444","Lake","2010-08-18","DOC",4.77,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2001-11-14","DOC",4,"mg/L"
34.2767,-93.2958,"LAGOS_290706","Lake","2015-07-14","DOC",2.22,"mg/L"
35.1539,-90.7198,"LAGOS_50675","Lake","2010-12-13","DOC",6.62,"mg/L"
34.1744,-92.6228,"LAGOS_293444","Lake","2011-03-09","DOC",3.96,"mg/L"
32.51853,-89.94125,"LAGOS_255758","Lake","2008-05-05","DOC",14,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2014-01-21","DOC",4.3,"mg/L"
33.46417,-87.35111,"LAGOS_246088","Lake","2003-07-23","DOC",2.826,"mg/L"
35.1539,-90.7198,"LAGOS_50675","Lake","2010-09-14","DOC",8.14,"mg/L"
34.4275,-92.9017,"LAGOS_293295","Lake","2011-04-05","DOC",3.69,"mg/L"
31.36214,-86.51637,"LAGOS_234508","Lake","2003-06-17","DOC",7.422,"mg/L"
36.0911,-94.3664,"LAGOS_392477","Lake","2013-01-29","DOC",4.13,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2016-05-09","DOC",7.6,"mg/L"
36.443,-93.754,"LAGOS_110841","Lake","2016-03-14","DOC",2.62,"mg/L"
36.25056,-92.23722,"LAGOS_132203","Lake","2013-12-17","DOC",1.93,"mg/L"
35.10417,-93.65028,"LAGOS_390649","Lake","2013-06-18","DOC",7.5,"mg/L"
35.10417,-93.65028,"LAGOS_390649","Lake","2016-05-23","DOC",5.46,"mg/L"
36.461,-94.262,"LAGOS_70472","Lake","2013-10-21","DOC",3.29,"mg/L"
40.24332,-105.81362,"LAGOS_449545","Lake","2013-05-20","DOC",4.02,"mg/L"
31.29863,-89.43514,"LAGOS_250466","Lake","2008-03-05","DOC",4,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2014-12-09","DOC",3.9,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2017-05-16","DOC",6.5,"mg/L"
48.99164,-102.78601,"LAGOS_310696","Lake","2012-06-15","DOC",24,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2000-09-26","DOC",4,"mg/L"
34.4275,-92.9017,"LAGOS_293295","Lake","2013-09-09","DOC",3.26,"mg/L"
34.4275,-92.9017,"LAGOS_293295","Lake","2012-06-12","DOC",3.52,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2015-08-10","DOC",4.5,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2001-07-24","DOC",4,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2015-11-16","DOC",7.1,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2014-04-15","DOC",4,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2015-03-23","DOC",5.5,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2015-02-24","DOC",3.1,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2001-04-18","DOC",6,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2015-09-21","DOC",3.3,"mg/L"
34.1744,-92.6228,"LAGOS_293444","Lake","2010-06-09","DOC",5.38,"mg/L"
38.59584,-75.30421,"LAGOS_142280","Lake","2001-05-15","DOC",5,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2015-07-20","DOC",5.1,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2015-08-10","DOC",5.1,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2015-07-20","DOC",4.1,"mg/L"
38.59584,-75.30421,"LAGOS_142280","Lake","2001-04-17","DOC",6,"mg/L"
38.59506,-75.31243,"LAGOS_141830","Lake","2001-09-25","DOC",4,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2001-09-25","DOC",3,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2015-05-26","DOC",4.2,"mg/L"
38.59584,-75.30421,"LAGOS_142280","Lake","2015-09-21","DOC",0.8,"mg/L"
38.58798,-75.32646,"LAGOS_142057","Lake","2001-05-15","DOC",5,"mg/L"
32.51853,-89.94125,"LAGOS_255758","Lake","2002-11-25","DOC",10,"mg/L"
40.32389,-81.18083,"LAGOS_494","Lake","2016-05-11","DOC",2.83,"mg/L"
38.58798,-75.32646,"LAGOS_142057","Lake","2001-09-25","DOC",4,"mg/L"
32.51853,-89.94125,"LAGOS_255758","Lake","2008-08-05","DOC",8,"mg/L"
34.4275,-92.9017,"LAGOS_293295","Lake","2015-11-03","DOC",3.74,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2014-02-17","DOC",5.2,"mg/L"
38.59506,-75.31243,"LAGOS_141830","Lake","2001-11-14","DOC",3,"mg/L"
36.479,-94.245,"LAGOS_84098","Lake","2015-06-08","DOC",5.33,"mg/L"
48.99164,-102.78601,"LAGOS_310696","Lake","2011-06-22","DOC",26.7,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2015-03-23","DOC",4.4,"mg/L"
38.59584,-75.30421,"LAGOS_142280","Lake","2001-11-14","DOC",4,"mg/L"
38.58798,-75.32646,"LAGOS_142057","Lake","2001-07-24","DOC",4,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2014-05-20","DOC",5.5,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2015-01-20","DOC",5.1,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2001-07-25","DOC",8,"mg/L"
32.51853,-89.94125,"LAGOS_255758","Lake","2008-02-06","DOC",7,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2015-11-16","DOC",7,"mg/L"
38.59506,-75.31243,"LAGOS_141830","Lake","2001-07-24","DOC",4,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2015-09-21","DOC",4.3,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2015-12-07","DOC",4.8,"mg/L"
38.59584,-75.30421,"LAGOS_142280","Lake","2015-11-16","DOC",12.1,"mg/L"
38.58798,-75.32646,"LAGOS_142057","Lake","2001-11-14","DOC",3,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2001-11-14","DOC",3,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2014-11-17","DOC",2.9,"mg/L"
32.51853,-89.94125,"LAGOS_255758","Lake","2006-06-05","DOC",10,"mg/L"
34.09972,-94.38028,"LAGOS_405744","Lake","2011-08-22","DOC",5.65,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2001-05-15","DOC",4,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2016-05-09","DOC",7.2,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2016-04-11","DOC",5.9,"mg/L"
34.1744,-92.6228,"LAGOS_293444","Lake","2011-01-05","DOC",3.82,"mg/L"
48.99164,-102.78601,"LAGOS_310696","Lake","2012-07-31","DOC",25.4,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2014-01-21","DOC",4.7,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2014-12-03","DOC",4.9,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2001-09-26","DOC",4,"mg/L"
38.59506,-75.31243,"LAGOS_141830","Lake","2001-05-15","DOC",5,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2014-03-24","DOC",4,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2001-04-17","DOC",6,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2014-11-17","DOC",3.3,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2015-04-22","DOC",6.9,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2016-09-26","DOC",6.5,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2015-12-07","DOC",4.1,"mg/L"
33.69667,-93.96111,"LAGOS_408132","Lake","2011-07-12","DOC",5.73,"mg/L"
34.95312,-93.16202,"LAGOS_391873","Lake","2012-02-22","DOC",3.71,"mg/L"
38.59506,-75.31243,"LAGOS_141830","Lake","2001-04-17","DOC",6,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2016-11-28","DOC",3.6,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2016-09-20","DOC",2.6,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2016-10-24","DOC",8.1,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2016-03-14","DOC",4,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2017-02-27","DOC",2.7,"mg/L"
42.40733,-91.34708,"LAGOS_109495","Lake","2002-03-20","DOC",1.76,"mg/L"
32.51853,-89.94125,"LAGOS_255758","Lake","2003-07-08","DOC",4,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2017-03-27","DOC",4.3,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2016-06-21","DOC",5.7,"mg/L"
32.51853,-89.94125,"LAGOS_255758","Lake","2007-05-08","DOC",7,"mg/L"
30.03605,-95.15354,"LAGOS_424032","Lake","2000-08-22","DOC",7.5,"mg/L"
33.83469,-86.55094,"LAGOS_248780","Lake","2003-04-17","DOC",2.171,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2016-09-29","DOC",3.8,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2016-11-28","DOC",3.1,"mg/L"
34.95312,-93.16202,"LAGOS_391873","Lake","2011-09-07","DOC",5.35,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2016-03-14","DOC",4.1,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2016-10-24","DOC",8,"mg/L"
36.307,-91.597,"LAGOS_52989","Lake","2013-10-08","DOC",4.34,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2017-04-24","DOC",4.2,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2017-04-24","DOC",4,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2016-08-22","DOC",5.3,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2017-03-27","DOC",4.3,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2016-01-19","DOC",5.3,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2016-09-26","DOC",4.1,"mg/L"
38.59584,-75.30421,"LAGOS_142280","Lake","2016-01-19","DOC",6.4,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2016-08-22","DOC",4,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2017-01-30","DOC",4.3,"mg/L"
34.4392,-93.0347,"LAGOS_292666","Lake","2011-07-11","DOC",3.84,"mg/L"
34.1744,-92.6228,"LAGOS_293444","Lake","2011-07-07","DOC",6.48,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2016-02-24","DOC",4.7,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2016-04-11","DOC",4.4,"mg/L"
38.59432,-75.29099,"LAGOS_142130","Lake","2016-05-03","DOC",4.6,"mg/L"
34.20244,-85.4524,"LAGOS_237213","Lake","2004-08-18","DOC",3.005,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2016-07-25","DOC",6,"mg/L"
31.36214,-86.51637,"LAGOS_234508","Lake","2004-09-28","DOC",10.69,"mg/L"
34.2767,-93.2958,"LAGOS_290706","Lake","2011-03-15","DOC",1.86,"mg/L"
38.6718,-75.18588,"LAGOS_142394","Lake","2016-02-08","DOC",5.6,"mg/L"
29.76857,-95.0742,"LAGOS_423800","Lake","2017-09-05","DOC",5.84,"mg/L"
36.01528,-78.69111,"LAGOS_152064","Lake","2008-04-08","DOC",7.29,"mg/L"
38.33152,-75.37393,"LAGOS_148485","Lake","2001-07-30","DOC",12.01,"mg/L"
38.33152,-75.37393,"LAGOS_148485","Lake","2001-08-06","DOC",16.45,"mg/L"
30.03605,-95.15354,"LAGOS_424032","Lake","2001-04-25","DOC",8.73,"mg/L"
38.26722,-104.73164,"LAGOS_376378","Lake","2012-08-16","DOC",2.16,"mg/L"
40.14806,-105.94361,"LAGOS_449845","Lake","2013-08-12","DOC",3.11,"mg/L"
40.14971,-105.8614,"LAGOS_449642","Lake","2011-05-25","DOC",3.37,"mg/L"
38.26722,-104.73164,"LAGOS_376378","Lake","2007-05-10","DOC",2.6,"mg/L"
38.26722,-104.73164,"LAGOS_376378","Lake","2004-06-22","DOC",2.59,"mg/L"
40.14971,-105.8614,"LAGOS_449642","Lake","2004-09-08","DOC",3.21,"mg/L"
39.45847,-119.06883,"LAGOS_457120","Lake","2011-06-20","DOC",5.5,"mg/L"
