"","DATE_COL","SITE_ID","DOC","TP","NO3 as N","UNITS","LAT","LON","ECO_TYPE"
"13521",2015-07-27,"AL07DD0001",6.51,0.0677,0.01,"mg/L",58.1725,-111.3703,"River/Stream"
"13522",2015-07-27,"AL07KC0001",3.17,0.0334,0.01,"mg/L",59.1139,-112.4264,"River/Stream"
"13523",2015-07-27,"BC08KA0007",0.59,0.0105,0.0367,"mg/L",52.9878,-119.0101,"River/Stream"
"13524",2015-07-27,"MA05OC0001",11.5,0.391,0.435,"mg/L",49.0081,-97.2108,"River/Stream"
"13525",2015-07-28,"AL07NB0001",5.1,0.038,0.09,"mg/L",59.8692,-111.5858,"River/Stream"
"13526",2015-07-28,"BC08KE0010",5.58,0.0153,0.0031,"mg/L",53.9272,-122.765,"River/Stream"
"13527",2015-07-28,"BC08NE0001",1.21,0.0053,0.0652,"mg/L",49.0161,-117.6039,"River/Stream"
"13528",2015-07-28,"BC08NL0001",1.48,0.0041,0.0031,"mg/L",49.4586,-120.504,"River/Stream"
"13529",2015-07-28,"NW10JC0001",2.5,0.002,0.16,"mg/L",65.1358,-123.5139,"River/Stream"
"13530",2015-07-29,"BC08FC0001",9.65,0.0831,0.0031,"mg/L",52.4676,-125.2936,"River/Stream"
"13531",2015-07-29,"BC08LC0005",1.85,0.0064,0.0096,"mg/L",50.6848,-119.07,"River/Stream"
"13532",2015-07-29,"BC08LE0004",3.28,0.0478,0.0108,"mg/L",50.6914,-119.3289,"River/Stream"
"13533",2015-07-29,"BC08LG0001",5.19,0.0054,0.0031,"mg/L",50.425,-121.3164,"River/Stream"
"13534",2015-07-29,"BC08MC0001",2.92,0.0454,0.0342,"mg/L",52.5296,-122.4423,"River/Stream"
"13535",2015-07-29,"NW10KA0001",4.9,0.049,0.14,"mg/L",65.2817,-126.8492,"River/Stream"
"13536",2015-07-30,"BC08HA0018",1.3,0.0259,0.201,"mg/L",48.7726,-123.6633,"River/Stream"
"13537",2015-07-30,"NW10ED0002",3.1,0.002,0.16,"mg/L",61.7397,-121.2194,"River/Stream"
"13538",2015-07-30,"NW10FB0006",5.1,0.009,0.09,"mg/L",61.8181,-120.7903,"River/Stream"
"13539",2015-08-03,"BC08KH0012",2.41,0.0063,0.0031,"mg/L",52.4033,-121.4342,"River/Stream"
"13540",2015-08-04,"BC08HB0019",1.24,0.0033,0.0161,"mg/L",49.3011,-124.2756,"River/Stream"
"13541",2015-08-04,"BC08MH0269",1.76,0.002,0.278,"mg/L",49.2421,-122.5961,"River/Stream"
"13542",2015-08-04,"BC08NE0001",1.36,0.0051,0.06355,"mg/L",49.0161,-117.6039,"River/Stream"
"13543",2015-08-04,"BC08NE0029",1.49,0.0102,0.00845,"mg/L",49.0031,-117.6167,"River/Stream"
"13544",2015-08-04,"BC08NN0011",1.9,0.0044,0.03,"mg/L",49.0047,-118.7762,"River/Stream"
"13545",2015-08-04,"BC08NN0021",1.91,0.0068,0.028,"mg/L",49.0197,-118.4747,"River/Stream"
"13546",2015-08-04,"MA05OC0001",12,0.435,0.42,"mg/L",49.0081,-97.2108,"River/Stream"
"13547",2015-08-04,"YT09EA0001",2.7,0.0121,0.032,"mg/L",64.1554,-139.3973,"River/Stream"
"13548",2015-08-05,"BC08GA0010",0.5,0.0074,0.0329,"mg/L",50.058,-123.099,"River/Stream"
"13549",2015-08-05,"BC08HD0004",1.15,0.0167,0.0739,"mg/L",50.0267,-125.2967,"River/Stream"
"13550",2015-08-05,"BC08KH0014",1.86,0.0021,0.0706,"mg/L",52.6155,-121.57268,"River/Stream"
"13551",2015-08-05,"BC08MF0001",2.1,0.0487,0.0281,"mg/L",49.3872,-121.4508,"River/Stream"
"13552",2015-08-05,"BC08MH0027",1.93,0.0612,2.6,"mg/L",49.0024,-122.2323,"River/Stream"
"13553",2015-08-05,"BC08NL0005",1.42,0.0045,0.0105,"mg/L",49.0788,-119.7098,"River/Stream"
"13554",2015-08-05,"MA05OB0001",11.5,0.377,0.01,"mg/L",49.0314,-98.2778,"River/Stream"
"13555",2015-08-05,"YT10AA0001",2.1,0.0057,0.013,"mg/L",60.0477,-128.9018,"River/Stream"
"13556",2015-08-06,"BC08MH0453",1.95,0.0192,0.03775,"mg/L",49.1485,-123.0387,"River/Stream"
"13557",2015-08-10,"AK08DC0001",0.5,0.171,0.014,"mg/L",56.0217,-130.0714,"River/Stream"
"13558",2015-08-10,"BC08KA0007",0.62,0.003,0.0292,"mg/L",52.9878,-119.0101,"River/Stream"
"13559",2015-08-10,"BC08KH0013",1.27,0.0267,0.0655,"mg/L",52.84196,-122.22484,"River/Stream"
"13560",2015-08-10,"BC08NA0048",0.5,0.0302,0.0397,"mg/L",51.2438,-116.9126,"River/Stream"
"13561",2015-08-10,"BC08NE0001",0.99,0.0048,0.0626,"mg/L",49.0161,-117.6039,"River/Stream"
"13562",2015-08-10,"BC08NK0003",0.55,0.0028,1.36,"mg/L",49.1797,-115.167,"River/Stream"
"13563",2015-08-10,"BC08NK0004",0.59,0.0089,1.985,"mg/L",49.6643,-114.9041,"River/Stream"
"13564",2015-08-10,"MA05PF0022",9.75,0.0238,0.02,"mg/L",50.3008,-95.5556,"River/Stream"
"13565",2015-08-11,"BC08HB0018",1.48,0.0045,0.187,"mg/L",49.8128,-125.2028,"River/Stream"
"13566",2015-08-11,"BC08KE0010",5.46,0.0121,0.0031,"mg/L",53.9272,-122.765,"River/Stream"
"13567",2015-08-11,"BC08MB0007",0.68,0.0217,0.0031,"mg/L",52.072,-123.2614,"River/Stream"
"13568",2015-08-11,"BC08NA0033",0.3,0.0253,0.048,"mg/L",51.4192,-116.4378,"River/Stream"
"13569",2015-08-11,"BC08NF0001",0.3,0.0017,0.057,"mg/L",50.8856,-116.0431,"River/Stream"
"13570",2015-08-11,"BC08NL0001",1.66,0.0044,0.0031,"mg/L",49.4586,-120.504,"River/Stream"
"13571",2015-08-11,"MA05OC0001",11.8,0.368,0.404,"mg/L",49.0081,-97.2108,"River/Stream"
"13572",2015-08-12,"AL05AK0001",2.78,0.0222,0.011,"mg/L",50.7375,-110.0956,"River/Stream"
"13573",2015-08-12,"AL05CK0001",5.96,1.01,0.219,"mg/L",50.9028,-110.2969,"River/Stream"
"13574",2015-08-12,"BC08HA0018",1.29,0.0238,0.2365,"mg/L",48.7726,-123.6633,"River/Stream"
"13575",2015-08-12,"BC08LC0005",1.66,0.0069,0.0126,"mg/L",50.6848,-119.07,"River/Stream"
"13576",2015-08-12,"BC08NM0001",4.57,0.0076,0.0767,"mg/L",49.1144,-119.565,"River/Stream"
"13577",2015-08-12,"SA05FE0001",10.3,0.057,0.01,"mg/L",52.9403,-109.8733,"River/Stream"
"13578",2015-08-13,"AL05EF0003",1.73,0.009,0.065,"mg/L",53.6014,-110.0083,"River/Stream"
"13579",2015-08-13,"AL06AD0001",13.9,0.0619,0.01,"mg/L",54.3542,-110.2119,"River/Stream"
"13580",2015-08-13,"SA06AF0001",6.79,0.007,0.01,"mg/L",54.5667,-109.8361,"River/Stream"
"13581",2015-08-15,"NW10UE0002",0.5,0.024,0.02,"mg/L",66.8928,-64.6883,"River/Stream"
"13582",2015-08-16,"BC08KH0012",2.39,0.0057,0.0031,"mg/L",52.4033,-121.4342,"River/Stream"
"13583",2015-08-16,"BC08NG0009",0.93,0.0152,0.0498,"mg/L",49.5279,-115.5492,"River/Stream"
"13584",2015-08-17,"BC08HB0019",1.2,0.0028,0.015,"mg/L",49.3011,-124.2756,"River/Stream"
"13585",2015-08-17,"BC08HD0004",1.61,0.0253,0.118,"mg/L",50.0267,-125.2967,"River/Stream"
"13586",2015-08-17,"BC08LE0004",2.37,0.0644,0.0101,"mg/L",50.6914,-119.3289,"River/Stream"
"13587",2015-08-17,"BC08MF0001",2.08,0.0409,0.0315,"mg/L",49.3872,-121.4508,"River/Stream"
"13588",2015-08-17,"BC08NE0001",1.25,0.0059,0.01975,"mg/L",49.0161,-117.6039,"River/Stream"
"13589",2015-08-17,"BC08NH0005",1.38,0.0098,0.172,"mg/L",49.1169,-116.5794,"River/Stream"
"13590",2015-08-17,"BC08NL0005",2.23,0.0072,0.0044,"mg/L",49.0788,-119.7098,"River/Stream"
"13591",2015-08-17,"YT09BC0021",1.9,0.0022,0.069,"mg/L",62.3751,-133.5437,"River/Stream"
"13592",2015-08-18,"AL05BA0011",0.47,0.002,0.039,"mg/L",51.4433,-116.2117,"River/Stream"
"13593",2015-08-18,"AL07AA0015",0.28,0.0125,0.061,"mg/L",52.6644,-117.8808,"River/Stream"
"13594",2015-08-18,"AL07AA0023",0.452,0.0084,0.049,"mg/L",53.0417,-118.0872,"River/Stream"
"13595",2015-08-18,"BC08KH0014",1.62,0.0021,0.0623,"mg/L",52.6155,-121.57268,"River/Stream"
"13596",2015-08-18,"BC08MH0269",1.69,0.0402,0.263,"mg/L",49.2421,-122.5961,"River/Stream"
"13597",2015-08-18,"BC08NB0002",0.3,0.0282,0.061,"mg/L",51.3834,-117.4504,"River/Stream"
"13598",2015-08-18,"BC08ND0003",0.3,0.006,0.072,"mg/L",51.2138,-117.6958,"River/Stream"
"13599",2015-08-18,"MA05KH0001",7.48,0.0556,0.024,"mg/L",53.8417,-101.3344,"River/Stream"
"13600",2015-08-18,"MA05OC0001",11.6,0.31,0.398,"mg/L",49.0081,-97.2108,"River/Stream"
"13601",2015-08-18,"SA05KH0002",17.25,0.2525,0.063,"mg/L",53.6,-102.1167,"River/Stream"
"13602",2015-08-18,"SA06EA0003",6.33,0.0173,0.019,"mg/L",55.6081,-102.1956,"River/Stream"
"13603",2015-08-18,"YT09AB0006",0.3,0.0024,0.002,"mg/L",60.5792,-134.6865,"River/Stream"
"13604",2015-08-18,"YT09AB0008",0.3,0.0042,0.002,"mg/L",60.8353,-135.1803,"River/Stream"
"13605",2015-08-18,"YT09DD0008",3.9,0.0049,0.023,"mg/L",63.9141,-135.7232,"River/Stream"
"13606",2015-08-19,"AL05AD0005",1.37,0.004,0.045,"mg/L",49.1139,-113.8389,"River/Stream"
"13607",2015-08-19,"AL05AD0060",0.651,0.002,0.078,"mg/L",49.0517,-113.6853,"River/Stream"
"13608",2015-08-19,"AL05BE0013",0.588,0.002,0.093,"mg/L",51.1228,-115.3867,"River/Stream"
"13609",2015-08-19,"AL05DA0001",0.323,0.0358,0.063,"mg/L",52.0028,-116.4719,"River/Stream"
"13610",2015-08-19,"BC08CG0001",0.5,0.974,0.025,"mg/L",56.7389,-131.6731,"River/Stream"
"13611",2015-08-19,"BC08FC0001",7.51,0.085,0.0031,"mg/L",52.4676,-125.2936,"River/Stream"
"13612",2015-08-19,"BC08GA0010",0.5,0.0068,0.0346,"mg/L",50.058,-123.099,"River/Stream"
"13613",2015-08-19,"SA05LC0001",21.7,0.0704,0.01,"mg/L",52.8667,-102.1831,"River/Stream"
"13614",2015-08-19,"SA05MD0002",16.7,0.186,0.01,"mg/L",51.5331,-101.8889,"River/Stream"
"13615",2015-08-19,"YT09FB0003",10.7,0.0159,0.061,"mg/L",67.58,-139.78,"River/Stream"
"13616",2015-08-19,"YT09FC0002",7.1,0.0265,0.014,"mg/L",67.634,-139.7,"River/Stream"
"13617",2015-08-20,"AL11AA0002",6.48,0.0328,0.566,"mg/L",49.0897,-112.4017,"River/Stream"
"13618",2015-08-20,"AL11AA0003",6.66,0.114,0.021,"mg/L",49.1242,-110.8942,"River/Stream"
"13619",2015-08-20,"BC08MH0027",1.79,0.0667,2.435,"mg/L",49.0024,-122.2323,"River/Stream"
"13620",2015-08-20,"BC08MH0453",1.78,0.0185,0.0305,"mg/L",49.1485,-123.0387,"River/Stream"
"13621",2015-08-20,"SA05JM0014",11.2,0.386,0.11,"mg/L",50.4839,-101.5431,"River/Stream"
"13622",2015-08-22,"AK08DC0001",0.5,0.155,0.0202,"mg/L",56.0217,-130.0714,"River/Stream"
"13623",2015-08-23,"BC08NK0003",1.11,0.0033,1.445,"mg/L",49.1797,-115.167,"River/Stream"
"13624",2015-08-23,"BC08NK0004",1.01,0.0043,2.02,"mg/L",49.6643,-114.9041,"River/Stream"
"13625",2015-08-24,"AL07KC0001",4.98,0.0311,0.01,"mg/L",59.1139,-112.4264,"River/Stream"
"13626",2015-08-24,"BC08KA0007",0.63,0.0038,0.0152,"mg/L",52.9878,-119.0101,"River/Stream"
"13627",2015-08-24,"BC08NE0001",1.5,0.0061,0.03295,"mg/L",49.0161,-117.6039,"River/Stream"
"13628",2015-08-24,"MA05OC0001",11.3,0.413,0.26,"mg/L",49.0081,-97.2108,"River/Stream"
"13629",2015-08-24,"NW10UF0003",1.4,0.087,0.06,"mg/L",66.6,-65.2297,"River/Stream"
"13630",2015-08-25,"AL07NB0001",4.9,0.043,0.09,"mg/L",59.8692,-111.5858,"River/Stream"
"13631",2015-08-25,"BC08HB0018",1.3,0.0022,0.1,"mg/L",49.8128,-125.2028,"River/Stream"
"13632",2015-08-25,"BC08LC0005",1.9,0.0066,0.0116,"mg/L",50.6848,-119.07,"River/Stream"
"13633",2015-08-25,"BC08LE0004",2.81,0.0398,0.0098,"mg/L",50.6914,-119.3289,"River/Stream"
"13634",2015-08-25,"BC08MB0007",0.77,0.0233,0.0031,"mg/L",52.072,-123.2614,"River/Stream"
"13635",2015-08-25,"BC08NL0001",1.49,0.0056,0.0031,"mg/L",49.4586,-120.504,"River/Stream"
"13636",2015-08-25,"NW06MA0001",3.5,0.003,0.07,"mg/L",64.7731,-97.0678,"River/Stream"
"13637",2015-08-25,"NW10UF0002",1.7,0.06,0.07,"mg/L",66.3736,-65.4811,"River/Stream"
"13638",2015-08-26,"AL07DD0001",5.28,0.0409,0.01,"mg/L",58.1725,-111.3703,"River/Stream"
"13639",2015-08-26,"BC08FC0001",8.08,0.077,0.0031,"mg/L",52.4676,-125.2936,"River/Stream"
"13640",2015-08-26,"BC08HA0018",1.31,0.0304,0.2985,"mg/L",48.7726,-123.6633,"River/Stream"
"13641",2015-08-26,"BC08LG0001",5.85,0.0137,0.0031,"mg/L",50.425,-121.3164,"River/Stream"
"13642",2015-08-26,"BC08MC0001",2.65,0.0314,0.0288,"mg/L",52.5296,-122.4423,"River/Stream"
"13643",2015-08-26,"BC08NN0021",1.64,0.0061,0.0187,"mg/L",49.0197,-118.4747,"River/Stream"
"13644",2015-08-26,"NW06OA0001",1.6,0.002,0.05,"mg/L",65.9356,-91.0666,"River/Stream"
"13645",2015-08-30,"BC08KH0012",2.51,0.0065,0.0031,"mg/L",52.4033,-121.4342,"River/Stream"
"13646",2015-08-31,"BC08HB0019",1.93,0.0031,0.0415,"mg/L",49.3011,-124.2756,"River/Stream"
"13647",2015-08-31,"BC08NE0001",0.99,0.0053,0.04835,"mg/L",49.0161,-117.6039,"River/Stream"
"13648",2015-09-01,"BC08HD0004",2.18,0.0442,0.166,"mg/L",50.0267,-125.2967,"River/Stream"
"13649",2015-09-01,"BC08MH0027",3.54,0.0661,2.185,"mg/L",49.0024,-122.2323,"River/Stream"
"13650",2015-09-01,"BC08MH0269",5.12,0.0095,0.363,"mg/L",49.2421,-122.5961,"River/Stream"
"13651",2015-09-01,"BC08NN0011",1.75,0.004,0.008,"mg/L",49.0047,-118.7762,"River/Stream"
"13652",2015-09-01,"MA05OB0001",11.4,0.282,0.01,"mg/L",49.0314,-98.2778,"River/Stream"
"13653",2015-09-01,"MA05OC0001",11.4,0.294,0.25,"mg/L",49.0081,-97.2108,"River/Stream"
"13654",2015-09-01,"US05ND0004",13.2,0.36,0.225,"mg/L",48.99,-101.9578,"River/Stream"
"13655",2015-09-01,"US05NF0001",19.5,0.216,0.014,"mg/L",48.9997,-100.9,"River/Stream"
"13656",2015-09-02,"BC08GA0010",0.63,0.0201,0.0289,"mg/L",50.058,-123.099,"River/Stream"
"13657",2015-09-02,"BC08KH0014",1.93,0.0024,0.0506,"mg/L",52.6155,-121.57268,"River/Stream"
"13658",2015-09-02,"BC08MF0001",2.43,0.0438,0.0432,"mg/L",49.3872,-121.4508,"River/Stream"
"13659",2015-09-02,"BC08NA0048",0.85,0.0399,0.0666,"mg/L",51.2438,-116.9126,"River/Stream"
"13660",2015-09-02,"BC08NL0005",1.51,0.0067,0.0037,"mg/L",49.0788,-119.7098,"River/Stream"
"13661",2015-09-02,"MA05PF0022",9.52,0.0211,0.012,"mg/L",50.3008,-95.5556,"River/Stream"
"13662",2015-09-03,"BC08KE0010",5.2,0.0075,0.0031,"mg/L",53.9272,-122.765,"River/Stream"
"13663",2015-09-03,"BC08MH0453",2.14,0.0171,0.07735,"mg/L",49.1485,-123.0387,"River/Stream"
"13664",2015-09-03,"NW10PC0019",3.4,0.004,0.08,"mg/L",67.2289,-115.8881,"River/Stream"
"13665",2015-09-06,"BC08EF0001",2.2,0.012,0.023,"mg/L",54.6344,-128.4092,"River/Stream"
"13666",2015-09-06,"BC08NK0003",0.75,0.0026,1.59,"mg/L",49.1797,-115.167,"River/Stream"
"13667",2015-09-06,"BC08NK0004",0.59,0.0029,2.345,"mg/L",49.6643,-114.9041,"River/Stream"
"13668",2015-09-08,"AK08DC0001",0.5,0.0331,0.0348,"mg/L",56.0217,-130.0714,"River/Stream"
"13669",2015-09-08,"BC08HB0018",2.02,0.0051,0.0476,"mg/L",49.8128,-125.2028,"River/Stream"
"13670",2015-09-08,"BC08KH0013",1.37,0.0181,0.0587,"mg/L",52.84196,-122.22484,"River/Stream"
"13671",2015-09-08,"BC08MB0007",1.03,0.0209,0.0031,"mg/L",52.072,-123.2614,"River/Stream"
"13672",2015-09-08,"BC08MC0001",2.69,0.0376,0.0367,"mg/L",52.5296,-122.4423,"River/Stream"
"13673",2015-09-08,"BC08NA0033",0.6,0.0028,0.059,"mg/L",51.4192,-116.4378,"River/Stream"
"13674",2015-09-08,"BC08NE0001",1.09,0.0048,0.0532,"mg/L",49.0161,-117.6039,"River/Stream"
"13675",2015-09-08,"BC08NE0029",1.59,0.0101,0.01345,"mg/L",49.0031,-117.6167,"River/Stream"
"13676",2015-09-08,"BC08NF0001",0.3,9e-04,0.088,"mg/L",50.8856,-116.0431,"River/Stream"
"13677",2015-09-08,"BC08NL0001",1.47,0.003,0.0031,"mg/L",49.4586,-120.504,"River/Stream"
"13678",2015-09-08,"MA05OC0001",11.9,0.415,0.267,"mg/L",49.0081,-97.2108,"River/Stream"
"13679",2015-09-09,"AL05AK0001",2.41,0.0405,0.134,"mg/L",50.7375,-110.0956,"River/Stream"
"13680",2015-09-09,"AL05CK0001",3.89,0.467,0.124,"mg/L",50.9028,-110.2969,"River/Stream"
"13681",2015-09-09,"BC08HA0018",1.54,0.0201,0.336,"mg/L",48.7726,-123.6633,"River/Stream"
"13682",2015-09-09,"BC08LC0005",1.65,0.0071,0.0126,"mg/L",50.6848,-119.07,"River/Stream"
"13683",2015-09-09,"NW10LA0003",6,0.073,0.21,"mg/L",67.4561,-133.7369,"River/Stream"
"13684",2015-09-09,"NW10MC0001",11,0.22,0.21,"mg/L",67.2206,-134.9456,"River/Stream"
"13685",2015-09-09,"SA05FE0001",12.9,0.0824,0.01,"mg/L",52.9403,-109.8733,"River/Stream"
"13686",2015-09-10,"AL05EF0003",1.56,0.0104,0.18,"mg/L",53.6014,-110.0083,"River/Stream"
"13687",2015-09-10,"AL06AD0001",11.5,0.0331,0.026,"mg/L",54.3542,-110.2119,"River/Stream"
"13688",2015-09-10,"NW10ED0002",4.1,0.038,0.17,"mg/L",61.7397,-121.2194,"River/Stream"
"13689",2015-09-10,"NW10FB0006",5.5,0.007,0.16,"mg/L",61.8181,-120.7903,"River/Stream"
"13690",2015-09-10,"SA06AF0001",6.86,0.0112,0.01,"mg/L",54.5667,-109.8361,"River/Stream"
"13691",2015-09-13,"BC08KH0012",2.11,0.0092,0.0031,"mg/L",52.4033,-121.4342,"River/Stream"
"13692",2015-09-13,"BC08NG0009",0.83,0.011,0.0764,"mg/L",49.5279,-115.5492,"River/Stream"
"13693",2015-09-14,"BC08HB0019",0.93,0.0035,0.033,"mg/L",49.3011,-124.2756,"River/Stream"
"13694",2015-09-14,"BC08KA0007",0.99,0.0017,0.0647,"mg/L",52.9878,-119.0101,"River/Stream"
"13695",2015-09-14,"BC08MC0001",2.85,0.0387,0.0424,"mg/L",52.5296,-122.4423,"River/Stream"
"13696",2015-09-14,"BC08MH0027",2.45,0.0522,2.07,"mg/L",49.0024,-122.2323,"River/Stream"
"13697",2015-09-14,"BC08NH0005",1.15,0.0085,0.149,"mg/L",49.1169,-116.5794,"River/Stream"
"13698",2015-09-14,"MA05OC0001",11.8,0.3,0.089,"mg/L",49.0081,-97.2108,"River/Stream"
"13699",2015-09-14,"YT09AB0006",0.3,0.002,0.002,"mg/L",60.5792,-134.6865,"River/Stream"
"13700",2015-09-14,"YT09AB0008",0.4,0.0073,0.005,"mg/L",60.8353,-135.1803,"River/Stream"
"13701",2015-09-14,"YT09EA0001",4.5,0.0123,0.032,"mg/L",64.1554,-139.3973,"River/Stream"
"13702",2015-09-15,"BC08EF0001",2.4,0.162,0.042,"mg/L",54.6344,-128.4092,"River/Stream"
"13703",2015-09-15,"BC08GA0010",0.68,0.0088,0.0494,"mg/L",50.058,-123.099,"River/Stream"
"13704",2015-09-15,"BC08LE0004",2.55,0.0631,0.0073,"mg/L",50.6914,-119.3289,"River/Stream"
"13705",2015-09-15,"BC08MH0269",2.16,0.0025,0.192,"mg/L",49.2421,-122.5961,"River/Stream"
"13706",2015-09-15,"BC08NE0001",1.01,0.005,0.0379,"mg/L",49.0161,-117.6039,"River/Stream"
"13707",2015-09-15,"NW10ED0001",3.3,0.013,0.17,"mg/L",60.2431,-123.4792,"River/Stream"
"13708",2015-09-15,"YT08AA0010",4.2,0.0495,0.015,"mg/L",60.7478,-137.5036,"River/Stream"
"13709",2015-09-16,"BC08FC0001",6.29,0.103,0.0031,"mg/L",52.4676,-125.2936,"River/Stream"
"13710",2015-09-16,"BC08HD0004",1.88,0.0443,0.228,"mg/L",50.0267,-125.2967,"River/Stream"
"13711",2015-09-16,"BC08KH0014",1.75,0.0019,0.0704,"mg/L",52.6155,-121.57268,"River/Stream"
"13712",2015-09-16,"BC08MF0001",2.19,0.0379,0.0457,"mg/L",49.3872,-121.4508,"River/Stream"
"13713",2015-09-16,"BC08NN0021",1.68,0.0049,0.0132,"mg/L",49.0197,-118.4747,"River/Stream"
"13714",2015-09-17,"BC08HB0018",1.48,0.0178,0.0643,"mg/L",49.8128,-125.2028,"River/Stream"
"13715",2015-09-17,"BC08KE0010",5.1,0.0083,0.0031,"mg/L",53.9272,-122.765,"River/Stream"
"13716",2015-09-17,"BC08MH0453",2.02,0.0253,0.0489,"mg/L",49.1485,-123.0387,"River/Stream"
"13717",2015-09-18,"BC08HA0018",1.1,0.0291,0.2955,"mg/L",48.7726,-123.6633,"River/Stream"
"13718",2015-09-19,"YT09FB0003",12.7,0.0202,0.112,"mg/L",67.58,-139.78,"River/Stream"
"13719",2015-09-19,"YT09FC0002",13.7,0.0535,0.025,"mg/L",67.634,-139.7,"River/Stream"
"13720",2015-09-20,"BC08NK0003",0.82,0.0026,1.675,"mg/L",49.1797,-115.167,"River/Stream"
"13721",2015-09-20,"BC08NK0004",0.76,0.0038,2.35,"mg/L",49.6643,-114.9041,"River/Stream"
"13722",2015-09-20,"YT09BC0021",3.8,0.0033,0.016,"mg/L",62.3751,-133.5437,"River/Stream"
"13723",2015-09-21,"AK08DC0001",0.74,0.187,0.0501,"mg/L",56.0217,-130.0714,"River/Stream"
"13724",2015-09-21,"AL07KC0001",3.24,0.0246333333333333,0.01,"mg/L",59.1139,-112.4264,"River/Stream"
"13725",2015-09-21,"BC08NE0001",1.08,0.0046,0.09725,"mg/L",49.0161,-117.6039,"River/Stream"
"13726",2015-09-21,"BC08NM0001",4.35,0.0082,0.105,"mg/L",49.1144,-119.565,"River/Stream"
"13727",2015-09-21,"MA05OC0001",11.3,0.267,0.01,"mg/L",49.0081,-97.2108,"River/Stream"
"13728",2015-09-22,"AL05BA0011",1.29,0.002,0.048,"mg/L",51.4433,-116.2117,"River/Stream"
"13729",2015-09-22,"AL05BE0013",1.5,0.0092,0.103,"mg/L",51.1228,-115.3867,"River/Stream"
"13730",2015-09-22,"AL05DA0001",0.97,0.0355,0.095,"mg/L",52.0028,-116.4719,"River/Stream"
"13731",2015-09-22,"AL07NB0001",5.4,0.0256666666666667,0.1,"mg/L",59.8692,-111.5858,"River/Stream"
"13732",2015-09-22,"BC08KA0007",0.73,0.0043,0.0489,"mg/L",52.9878,-119.0101,"River/Stream"
"13733",2015-09-22,"BC08LC0005",2.22,0.0082,0.0077,"mg/L",50.6848,-119.07,"River/Stream"
"13734",2015-09-22,"BC08NL0001",1.5,0.0052,0.0039,"mg/L",49.4586,-120.504,"River/Stream"
"13735",2015-09-22,"BC08NL0005",1.21,0.0117,0.0088,"mg/L",49.0788,-119.7098,"River/Stream"
"13736",2015-09-22,"YT10AA0001",3.3,0.0045,0.024,"mg/L",60.0477,-128.9018,"River/Stream"
"13737",2015-09-23,"AL05AD0005",1.37,0.0067,0.03,"mg/L",49.1139,-113.8389,"River/Stream"
"13738",2015-09-23,"AL05AD0060",0.547,0.002,0.07,"mg/L",49.0517,-113.6853,"River/Stream"
"13739",2015-09-23,"AL07DD0001",5.62333333333333,0.0341666666666667,0.01,"mg/L",58.1725,-111.3703,"River/Stream"
"13740",2015-09-23,"AL11AA0002",7.06,0.0309,0.01,"mg/L",49.0897,-112.4017,"River/Stream"
"13741",2015-09-23,"AL11AA0003",2.65,0.0132,0.01,"mg/L",49.1242,-110.8942,"River/Stream"
"13742",2015-09-23,"BC08FC0001",5.85,0.104,0.0031,"mg/L",52.4676,-125.2936,"River/Stream"
"13743",2015-09-23,"BC08LG0001",4.28,0.0165,0.0031,"mg/L",50.425,-121.3164,"River/Stream"
"13744",2015-09-27,"BC08KH0012",2.72,0.0085,0.0241,"mg/L",52.4033,-121.4342,"River/Stream"
"13745",2015-09-28,"BC08HB0019",1.66,0.0039,0.0368,"mg/L",49.3011,-124.2756,"River/Stream"
"13746",2015-09-28,"BC08HD0004",2.06,0.0666,0.2355,"mg/L",50.0267,-125.2967,"River/Stream"
"13747",2015-09-28,"BC08MC0001",2.34,0.0399,0.05235,"mg/L",52.5296,-122.4423,"River/Stream"
"13748",2015-09-28,"BC08NE0001",0.97,0.0049,0.0494,"mg/L",49.0161,-117.6039,"River/Stream"
"13749",2015-09-28,"BC08NE0029",1.4,0.0064,0.0033,"mg/L",49.0031,-117.6167,"River/Stream"
"13750",2015-09-28,"BC08NL0005",1.18,0.0026,0.0107,"mg/L",49.0788,-119.7098,"River/Stream"
"13751",2015-09-28,"MA05OC0001",10.8,0.259,0.018,"mg/L",49.0081,-97.2108,"River/Stream"
"13752",2015-09-28,"NW10EA0004",3.3,0.006,0.16,"mg/L",61.5331,-125.4056,"River/Stream"
"13753",2015-09-28,"NW10EA0008",2.2,0.003,0.23,"mg/L",61.4278,-126.63,"River/Stream"
"13754",2015-09-28,"NW10EB0016",2.5,0.01,0.16,"mg/L",61.6364,-125.7967,"River/Stream"
"13755",2015-09-28,"NW10EC0006",3,0.002,0.41,"mg/L",61.5469,-124.7889,"River/Stream"
"13756",2015-09-28,"NW10EC0014",2.8,0.009,0.38,"mg/L",61.2839,-124.4464,"River/Stream"
"13757",2015-09-28,"NW10EC0017",3.1,0.017,0.19,"mg/L",61.0989,-123.59,"River/Stream"
"13758",2015-09-28,"NW10EC0019",2.9,0.002,0.28,"mg/L",61.3478,-124.4164,"River/Stream"
"13759",2015-09-28,"NW10EC0020",3.1,0.002,0.38,"mg/L",61.605,-124.8173,"River/Stream"
"13760",2015-09-28,"SA05JM0014",10.7,0.373,0.233,"mg/L",50.4839,-101.5431,"River/Stream"
