SITE_NO,DATE_TIME_HEURE,FLAG_MARQUEUR,VALUE_VALEUR,SDL_LDE,MDL_LDM,VMV_CODE,UNIT_UNITÉ,VARIABLE,VARIABLE_FR,STATUS_STATUT
QU02LB9001,2017-11-06 09:35,,0.028,0.002,0.002,104254,MG/L,PHOSPHORUS TOTAL DISSOLVED,PHOSPHORUS TOTAL DISSOUS,P
QU02LB9001,2017-12-12 11:00,,0.63,0.02,0.02,110240,MG/L,NITROGEN TOTAL,AZOTE TOTAL,P
QU02LB9001,2017-12-12 11:00,,0.02,0.002,0.002,110238,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
QU02LB9001,2017-12-12 11:00,,0.011,0.002,0.002,104254,MG/L,PHOSPHORUS TOTAL DISSOLVED,PHOSPHORUS TOTAL DISSOUS,P
QU02LB9001,2017-10-17 09:25,,4.09,0.002,0.002,967,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
QU02LB9001,2017-10-17 09:25,,0.195,0.001,0.001,970,MG/L N,DISSOLVED NITROGEN NITRATE,AZOTE DISSOUS NITRATES,P
QU02LB9001,2017-10-17 09:25,,0.006,0.001,0.001,968,MG/L N,NITROGEN DISSOLVED NITRITE,AZOTE DISSOUS NITRITES,P
QU02LB9001,2017-10-17 09:25,,5.16,0.002,0.002,969,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
QU02LB9001,2017-10-17 09:25,,6.55,0.25,0.25,8258,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
QU02LB9001,2017-10-17 09:25,,0.64,0.1,0.1,8250,µG/L,CHLOROPHYLL A,CHLOROPHYLLE A,P
QU02LB9001,2017-10-17 09:25,,0.16,0.06,0.06,977,MG/L,CARBON PARTICULATE ORGANIC,CARBONE ORGANIQUE PARTICULAIRE,P
QU02LB9001,2017-10-17 09:25,,0.04,0.02,0.02,8251,MG/L,NITROGEN PARTICULATE ORGANIC,AZOTE ORGANIQUE PARTICULAIRE,P
QU02LB9001,2017-10-17 09:25,<,0.09,0.09,0.09,4753,MG/L,SULPHUR PARTICULATE,SOUFRE PARTICULAIRE,P
QU02LB9001,2017-10-17 09:25,,0.81,0.03,0.03,1328,NG/L,MERCURY DISSOLVED,MERCURE DISSOUS,P
QU02LB9001,2017-10-17 09:25,,1.19,0.03,0.03,109747,NG/L,MERCURY TOTAL,MERCURE TOTAL,P
QU02LB9001,2017-10-17 09:25,,2,1,1,951,MG/L,TOTAL SUSPENDED SOLIDS (NON-FILTERABLE RESIDUES OR TOTAL SUSPENDED MATERIALS),SOLIDES TOTAUX EN SUSPENSION (OU RÉSIDUS NON FILTRABLES TOTAUX OU MATIÈRES EN SUSPENSION TOTALES),P
QU02LB9001,2017-10-17 09:25,,33.5,1.5,1.5,6207,µG/L,ALUMINUM DISSOLVED,ALUMINIUM DISSOUS,P
QU02LB9001,2017-10-17 09:25,,0.05,0.01,0.01,6208,µG/L,ANTIMONY DISSOLVED,ANTIMOINE DISSOUS,P
QU02LB9001,2017-10-17 09:25,,0.403,0.025,0.025,6209,µG/L,ARSENIC DISSOLVED,ARSENIC DISSOUS,P
QU02LB9001,2017-10-17 09:25,,12.9,0.07,0.07,6210,µG/L,BARIUM DISSOLVED,BARYUM DISSOUS,P
QU02LB9001,2017-10-17 09:25,,0.005,0.005,0.005,6214,µG/L,CADMIUM DISSOLVED,CADMIUM DISSOUS,P
QU02LB9001,2017-10-17 09:25,,0.282,0.015,0.015,6215,µG/L,CHROMIUM DISSOLVED,CHROME DISSOUS,P
QU02LB9001,2017-10-17 09:25,<,0.01,0.01,0.01,6216,µG/L,COBALT DISSOLVED,COBALT DISSOUS,P
QU02LB9001,2017-10-17 09:25,,1.02,0.06,0.06,6217,µG/L,COPPER DISSOLVED,CUIVRE DISSOUS,P
QU02LB9001,2017-10-17 09:25,,112,0.25,0.25,6219,µG/L,IRON DISSOLVED,FER DISSOUS,P
QU02LB9001,2017-10-17 09:25,,0.03,0.01,0.01,6221,µG/L,LEAD DISSOLVED,PLOMB DISSOUS,P
QU02LB9001,2017-10-17 09:25,,0.6,0.1,0.1,6222,µG/L,LITHIUM DISSOLVED,LITHIUM DISSOUS,P
QU02LB9001,2017-10-17 09:25,,1.8,0.15,0.15,6223,µG/L,MANGANESE DISSOLVED,MANGANÈSE DISSOUS,P
QU02LB9001,2017-10-17 09:25,,0.22,0.05,0.05,6224,µG/L,MOLYBDENUM DISSOLVED,MOLYBDÈNE DISSOUS,P
QU02LB9001,2017-10-17 09:25,,0.541,0.025,0.025,6225,µG/L,NICKEL DISSOLVED,NICKEL  DISSOUS,P
QU02LB9001,2017-10-17 09:25,,0.075,0.025,0.025,6227,µG/L,SELENIUM DISSOLVED,SÉLÉNIUM DISSOUS,P
QU02LB9001,2017-10-17 09:25,<,0.002,0.002,0.002,6228,µG/L,SILVER DISSOLVED,ARGENT DISSOUS,P
QU02LB9001,2017-10-17 09:25,,49.8,0.15,0.15,6229,µG/L,STRONTIUM DISSOLVED,STRONTIUM DISSOUS,P
QU02LB9001,2017-10-17 09:25,,0.352,0.015,0.015,6234,µG/L,VANADIUM DISSOLVED,VANADIUM DISSOUS,P
QU02LB9001,2017-10-17 09:25,,1.13,0.07,0.07,6235,µG/L,ZINC DISSOLVED,ZINC DISSOUS,P
QU02LB9001,2017-10-17 09:25,,216,1.5,1.5,8222,µG/L,ALUMINUM TOTAL RECOVERABLE,ALUMINIUM TOTAL RÉCUPÉRABLE,P
QU02LB9001,2017-10-17 09:25,,0.05,0.02,0.02,8229,µG/L,ANTIMONY TOTAL RECOVERABLE,ANTIMOINE RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-10-17 09:25,,0.46,0.02,0.02,8230,µG/L,ARSENIC TOTAL RECOVERABLE,ARSENIC RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-10-17 09:25,,15.3,0.1,0.1,8223,µG/L,BARIUM TOTAL RECOVERABLE,BARYUM TOTAL RÉCUPÉRABLE,P
QU02LB9001,2017-10-17 09:25,<,0.01,0.01,0.01,8231,µG/L,CADMIUM TOTAL RECOVERABLE,CADMIUM RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-10-17 09:25,,0.69,0.02,0.02,8232,µG/L,CHROMIUM TOTAL RECOVERABLE,CHROME  RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-10-17 09:25,,0.08,0.02,0.02,8233,µG/L,COBALT TOTAL RECOVERABLE,COBALT RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-10-17 09:25,,1.2,0.1,0.1,8224,µG/L,COPPER  TOTAL RECOVERABLE,CUIVRE RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-10-17 09:25,,320,0.5,0.5,8225,µG/L,IRON TOTAL RECOVERABLE,FER RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-10-17 09:25,,0.18,0.03,0.03,8236,µG/L,LEAD TOTAL RECOVERABLE,PLOMB RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-10-17 09:25,,0.6,0.1,0.1,8226,µG/L,LITHIUM TOTAL RECOVERABLE,LITHIUM RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-10-17 09:25,,14.1,0.2,0.2,8227,µG/L,MANGANESE TOTAL RECOVERABLE,MANGANÈSE RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-10-17 09:25,,0.23,0.02,0.02,8237,µG/L,MOLYBDENUM TOTAL RECOVERABLE,MOLYBDÈNE RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-10-17 09:25,,0.77,0.05,0.05,8238,µG/L,NICKEL  TOTAL RECOVERABLE,NICKEL  RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-10-17 09:25,,0.08,0.03,0.03,8240,µG/L,SELENIUM TOTAL RECOVERABLE,SÉLÉNIUM TOTAL RÉCUPÉRABLE,P
QU02LB9001,2017-10-17 09:25,<,0.005,0.005,0.005,8247,µG/L,SILVER TOTAL RECOVERABLE,ARGENT TOTAL RÉCUPÉRABLE,P
QU02LB9001,2017-10-17 09:25,,50.3,0.15,0.15,8241,µG/L,STRONTIUM TOTAL RECOVERABLE,STRONTIUM RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-10-17 09:25,,0.66,0.02,0.02,8244,µG/L,VANADIUM TOTAL RECOVERABLE,VANADIUM RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-10-17 09:25,,1.2,0.2,0.2,8228,µG/L,ZINC TOTAL RECOVERABLE,ZINC RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-10-17 09:25,,0.037,0.003,0.003,962,MG/L N,AMMONIA DISSOLVED,AZOTE AMMONIACAL DISSOUS,P
QU02LB9001,2017-10-17 09:25,,0.021,0.002,0.002,1043,MG/L P,ORTHOPHOSPHATE DISSOLVED,ORTHOPHOSPHATE DISSOUS,P
QU02LB9001,2017-10-17 09:25,,3.6,0.2,0.2,4755,NTU,TURBIDITY,TURBIDITÉ,P
QU02LB9001,2017-11-06 09:35,,7,0.002,0.002,967,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
QU02LB9001,2017-11-06 09:35,,0.571,0.001,0.001,970,MG/L N,DISSOLVED NITROGEN NITRATE,AZOTE DISSOUS NITRATES,P
QU02LB9001,2017-11-06 09:35,,0.005,0.001,0.001,968,MG/L N,NITROGEN DISSOLVED NITRITE,AZOTE DISSOUS NITRITES,P
QU02LB9001,2017-11-06 09:35,,7.56,0.002,0.002,969,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
QU02LB9001,2017-11-06 09:35,,7.72,0.25,0.25,8258,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
QU02LB9001,2017-11-06 09:35,,0.84,0.1,0.1,8250,µG/L,CHLOROPHYLL A,CHLOROPHYLLE A,P
QU02LB9001,2017-11-06 09:35,,1.2,0.06,0.06,977,MG/L,CARBON PARTICULATE ORGANIC,CARBONE ORGANIQUE PARTICULAIRE,P
QU02LB9001,2017-11-06 09:35,,0.24,0.02,0.02,8251,MG/L,NITROGEN PARTICULATE ORGANIC,AZOTE ORGANIQUE PARTICULAIRE,P
QU02LB9001,2017-11-06 09:35,<,0.09,0.09,0.09,4753,MG/L,SULPHUR PARTICULATE,SOUFRE PARTICULAIRE,P
QU02LB9001,2017-11-06 09:35,,1.21,0.03,0.03,1328,NG/L,MERCURY DISSOLVED,MERCURE DISSOUS,P
QU02LB9001,2017-11-06 09:35,,2.8,0.03,0.03,109747,NG/L,MERCURY TOTAL,MERCURE TOTAL,P
QU02LB9001,2017-11-06 09:35,,38,1,1,951,MG/L,TOTAL SUSPENDED SOLIDS (NON-FILTERABLE RESIDUES OR TOTAL SUSPENDED MATERIALS),SOLIDES TOTAUX EN SUSPENSION (OU RÉSIDUS NON FILTRABLES TOTAUX OU MATIÈRES EN SUSPENSION TOTALES),P
QU02LB9001,2017-11-06 09:35,,21.2,1.5,1.5,6207,µG/L,ALUMINUM DISSOLVED,ALUMINIUM DISSOUS,P
QU02LB9001,2017-11-06 09:35,,0.05,0.01,0.01,6208,µG/L,ANTIMONY DISSOLVED,ANTIMOINE DISSOUS,P
QU02LB9001,2017-11-06 09:35,,0.298,0.025,0.025,6209,µG/L,ARSENIC DISSOLVED,ARSENIC DISSOUS,P
QU02LB9001,2017-11-06 09:35,,15.1,0.07,0.07,6210,µG/L,BARIUM DISSOLVED,BARYUM DISSOUS,P
QU02LB9001,2017-11-06 09:35,,0.006,0.005,0.005,6214,µG/L,CADMIUM DISSOLVED,CADMIUM DISSOUS,P
QU02LB9001,2017-11-06 09:35,,0.194,0.015,0.015,6215,µG/L,CHROMIUM DISSOLVED,CHROME DISSOUS,P
QU02LB9001,2017-11-06 09:35,,0.02,0.01,0.01,6216,µG/L,COBALT DISSOLVED,COBALT DISSOUS,P
QU02LB9001,2017-11-06 09:35,,1.3,0.06,0.06,6217,µG/L,COPPER DISSOLVED,CUIVRE DISSOUS,P
QU02LB9001,2017-11-06 09:35,,63.1,0.25,0.25,6219,µG/L,IRON DISSOLVED,FER DISSOUS,P
QU02LB9001,2017-11-06 09:35,<,0.01,0.01,0.01,6221,µG/L,LEAD DISSOLVED,PLOMB DISSOUS,P
QU02LB9001,2017-11-06 09:35,,0.7,0.1,0.1,6222,µG/L,LITHIUM DISSOLVED,LITHIUM DISSOUS,P
QU02LB9001,2017-11-06 09:35,,1.45,0.15,0.15,6223,µG/L,MANGANESE DISSOLVED,MANGANÈSE DISSOUS,P
QU02LB9001,2017-11-06 09:35,,0.35,0.05,0.05,6224,µG/L,MOLYBDENUM DISSOLVED,MOLYBDÈNE DISSOUS,P
QU02LB9001,2017-11-06 09:35,,0.611,0.025,0.025,6225,µG/L,NICKEL DISSOLVED,NICKEL  DISSOUS,P
QU02LB9001,2017-11-06 09:35,,0.086,0.025,0.025,6227,µG/L,SELENIUM DISSOLVED,SÉLÉNIUM DISSOUS,P
QU02LB9001,2017-11-06 09:35,<,0.002,0.002,0.002,6228,µG/L,SILVER DISSOLVED,ARGENT DISSOUS,P
QU02LB9001,2017-11-06 09:35,,90.3,0.15,0.15,6229,µG/L,STRONTIUM DISSOLVED,STRONTIUM DISSOUS,P
QU02LB9001,2017-11-06 09:35,,0.502,0.015,0.015,6234,µG/L,VANADIUM DISSOLVED,VANADIUM DISSOUS,P
QU02LB9001,2017-11-06 09:35,,1.08,0.07,0.07,6235,µG/L,ZINC DISSOLVED,ZINC DISSOUS,P
QU02LB9001,2017-11-06 09:35,,2420,7.5,7.5,8222,µG/L,ALUMINUM TOTAL RECOVERABLE,ALUMINIUM TOTAL RÉCUPÉRABLE,P
QU02LB9001,2017-11-06 09:35,,0.05,0.02,0.02,8229,µG/L,ANTIMONY TOTAL RECOVERABLE,ANTIMOINE RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-11-06 09:35,,0.51,0.02,0.02,8230,µG/L,ARSENIC TOTAL RECOVERABLE,ARSENIC RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-11-06 09:35,,43.6,0.1,0.1,8223,µG/L,BARIUM TOTAL RECOVERABLE,BARYUM TOTAL RÉCUPÉRABLE,P
QU02LB9001,2017-11-06 09:35,,0.02,0.01,0.01,8231,µG/L,CADMIUM TOTAL RECOVERABLE,CADMIUM RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-11-06 09:35,,4.77,0.1,0.1,8232,µG/L,CHROMIUM TOTAL RECOVERABLE,CHROME  RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-11-06 09:35,,0.96,0.02,0.02,8233,µG/L,COBALT TOTAL RECOVERABLE,COBALT RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-11-06 09:35,,3.3,0.1,0.1,8224,µG/L,COPPER  TOTAL RECOVERABLE,CUIVRE RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-11-06 09:35,,2320,2.5,2.5,8225,µG/L,IRON TOTAL RECOVERABLE,FER RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-11-06 09:35,,0.8,0.03,0.03,8236,µG/L,LEAD TOTAL RECOVERABLE,PLOMB RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-11-06 09:35,,2.3,0.1,0.1,8226,µG/L,LITHIUM TOTAL RECOVERABLE,LITHIUM RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-11-06 09:35,,46.7,0.2,0.2,8227,µG/L,MANGANESE TOTAL RECOVERABLE,MANGANÈSE RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-11-06 09:35,,0.33,0.02,0.02,8237,µG/L,MOLYBDENUM TOTAL RECOVERABLE,MOLYBDÈNE RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-11-06 09:35,,3.19,0.05,0.05,8238,µG/L,NICKEL  TOTAL RECOVERABLE,NICKEL  RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-11-06 09:35,,0.11,0.03,0.03,8240,µG/L,SELENIUM TOTAL RECOVERABLE,SÉLÉNIUM TOTAL RÉCUPÉRABLE,P
QU02LB9001,2017-11-06 09:35,,0.008,0.005,0.005,8247,µG/L,SILVER TOTAL RECOVERABLE,ARGENT TOTAL RÉCUPÉRABLE,P
QU02LB9001,2017-11-06 09:35,,96.8,0.15,0.15,8241,µG/L,STRONTIUM TOTAL RECOVERABLE,STRONTIUM RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-11-06 09:35,,4.6,0.1,0.1,8244,µG/L,VANADIUM TOTAL RECOVERABLE,VANADIUM RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-11-06 09:35,,8,0.2,0.2,8228,µG/L,ZINC TOTAL RECOVERABLE,ZINC RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-11-06 09:35,,0.023,0.003,0.003,962,MG/L N,AMMONIA DISSOLVED,AZOTE AMMONIACAL DISSOUS,P
QU02LB9001,2017-11-06 09:35,,0.034,0.002,0.002,1043,MG/L P,ORTHOPHOSPHATE DISSOLVED,ORTHOPHOSPHATE DISSOUS,P
QU02LB9001,2017-11-06 09:35,,48,0.2,0.2,4755,NTU,TURBIDITY,TURBIDITÉ,P
QU02LB9001,2017-12-12 11:00,,5.67,0.002,0.002,967,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
QU02LB9001,2017-12-12 11:00,,0.299,0.001,0.001,970,MG/L N,DISSOLVED NITROGEN NITRATE,AZOTE DISSOUS NITRATES,P
QU02LB9001,2017-12-12 11:00,,0.003,0.001,0.001,968,MG/L N,NITROGEN DISSOLVED NITRITE,AZOTE DISSOUS NITRITES,P
QU02LB9001,2017-12-12 11:00,,6.07,0.002,0.002,969,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
QU02LB9001,2017-12-12 11:00,,7.22,0.25,0.25,8258,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
QU02LB9001,2017-12-12 11:00,,0.77,0.1,0.1,8250,µG/L,CHLOROPHYLL A,CHLOROPHYLLE A,P
QU02LB9001,2017-12-12 11:00,,0.11,0.06,0.06,977,MG/L,CARBON PARTICULATE ORGANIC,CARBONE ORGANIQUE PARTICULAIRE,P
QU02LB9001,2017-12-12 11:00,,0.34,0.02,0.02,8251,MG/L,NITROGEN PARTICULATE ORGANIC,AZOTE ORGANIQUE PARTICULAIRE,P
QU02LB9001,2017-12-12 11:00,<,0.09,0.09,0.09,4753,MG/L,SULPHUR PARTICULATE,SOUFRE PARTICULAIRE,P
QU02LB9001,2017-12-12 11:00,,0.96,0.03,0.03,1328,NG/L,MERCURY DISSOLVED,MERCURE DISSOUS,P
QU02LB9001,2017-12-12 11:00,,1.6,0.03,0.03,109747,NG/L,MERCURY TOTAL,MERCURE TOTAL,P
QU02LB9001,2017-12-12 11:00,,5,1,1,951,MG/L,TOTAL SUSPENDED SOLIDS (NON-FILTERABLE RESIDUES OR TOTAL SUSPENDED MATERIALS),SOLIDES TOTAUX EN SUSPENSION (OU RÉSIDUS NON FILTRABLES TOTAUX OU MATIÈRES EN SUSPENSION TOTALES),P
QU02LB9001,2017-12-12 11:00,,34.6,1.5,1.5,6207,µG/L,ALUMINUM DISSOLVED,ALUMINIUM DISSOUS,P
QU02LB9001,2017-12-12 11:00,,0.04,0.01,0.01,6208,µG/L,ANTIMONY DISSOLVED,ANTIMOINE DISSOUS,P
QU02LB9001,2017-12-12 11:00,,0.314,0.025,0.025,6209,µG/L,ARSENIC DISSOLVED,ARSENIC DISSOUS,P
QU02LB9001,2017-12-12 11:00,,14.8,0.07,0.07,6210,µG/L,BARIUM DISSOLVED,BARYUM DISSOUS,P
QU02LB9001,2017-12-12 11:00,,0.005,0.005,0.005,6214,µG/L,CADMIUM DISSOLVED,CADMIUM DISSOUS,P
QU02LB9001,2017-12-12 11:00,,0.24,0.015,0.015,6215,µG/L,CHROMIUM DISSOLVED,CHROME DISSOUS,P
QU02LB9001,2017-12-12 11:00,<,0.01,0.01,0.01,6216,µG/L,COBALT DISSOLVED,COBALT DISSOUS,P
QU02LB9001,2017-12-12 11:00,,0.86,0.06,0.06,6217,µG/L,COPPER DISSOLVED,CUIVRE DISSOUS,P
QU02LB9001,2017-12-12 11:00,,87.4,0.25,0.25,6219,µG/L,IRON DISSOLVED,FER DISSOUS,P
QU02LB9001,2017-12-12 11:00,,0.03,0.01,0.01,6221,µG/L,LEAD DISSOLVED,PLOMB DISSOUS,P
QU02LB9001,2017-12-12 11:00,,0.5,0.1,0.1,6222,µG/L,LITHIUM DISSOLVED,LITHIUM DISSOUS,P
QU02LB9001,2017-12-12 11:00,,2.18,0.15,0.15,6223,µG/L,MANGANESE DISSOLVED,MANGANÈSE DISSOUS,P
QU02LB9001,2017-12-12 11:00,,0.22,0.05,0.05,6224,µG/L,MOLYBDENUM DISSOLVED,MOLYBDÈNE DISSOUS,P
QU02LB9001,2017-12-12 11:00,,0.5,0.025,0.025,6225,µG/L,NICKEL DISSOLVED,NICKEL  DISSOUS,P
QU02LB9001,2017-12-12 11:00,,0.073,0.025,0.025,6227,µG/L,SELENIUM DISSOLVED,SÉLÉNIUM DISSOUS,P
QU02LB9001,2017-12-12 11:00,<,0.002,0.002,0.002,6228,µG/L,SILVER DISSOLVED,ARGENT DISSOUS,P
QU02LB9001,2017-12-12 11:00,,65.6,0.15,0.15,6229,µG/L,STRONTIUM DISSOLVED,STRONTIUM DISSOUS,P
QU02LB9001,2017-12-12 11:00,,0.232,0.015,0.015,6234,µG/L,VANADIUM DISSOLVED,VANADIUM DISSOUS,P
QU02LB9001,2017-12-12 11:00,,0.88,0.07,0.07,6235,µG/L,ZINC DISSOLVED,ZINC DISSOUS,P
QU02LB9001,2017-12-12 11:00,,338,1.5,1.5,8222,µG/L,ALUMINUM TOTAL RECOVERABLE,ALUMINIUM TOTAL RÉCUPÉRABLE,P
QU02LB9001,2017-12-12 11:00,,0.04,0.02,0.02,8229,µG/L,ANTIMONY TOTAL RECOVERABLE,ANTIMOINE RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-12-12 11:00,,0.42,0.02,0.02,8230,µG/L,ARSENIC TOTAL RECOVERABLE,ARSENIC RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-12-12 11:00,,18.6,0.1,0.1,8223,µG/L,BARIUM TOTAL RECOVERABLE,BARYUM TOTAL RÉCUPÉRABLE,P
QU02LB9001,2017-12-12 11:00,<,0.01,0.01,0.01,8231,µG/L,CADMIUM TOTAL RECOVERABLE,CADMIUM RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-12-12 11:00,,0.91,0.02,0.02,8232,µG/L,CHROMIUM TOTAL RECOVERABLE,CHROME  RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-12-12 11:00,,0.13,0.02,0.02,8233,µG/L,COBALT TOTAL RECOVERABLE,COBALT RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-12-12 11:00,,1.2,0.1,0.1,8224,µG/L,COPPER  TOTAL RECOVERABLE,CUIVRE RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-12-12 11:00,,456,0.5,0.5,8225,µG/L,IRON TOTAL RECOVERABLE,FER RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-12-12 11:00,,0.2,0.03,0.03,8236,µG/L,LEAD TOTAL RECOVERABLE,PLOMB RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-12-12 11:00,,0.8,0.1,0.1,8226,µG/L,LITHIUM TOTAL RECOVERABLE,LITHIUM RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-12-12 11:00,,11.7,0.2,0.2,8227,µG/L,MANGANESE TOTAL RECOVERABLE,MANGANÈSE RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-12-12 11:00,,0.24,0.02,0.02,8237,µG/L,MOLYBDENUM TOTAL RECOVERABLE,MOLYBDÈNE RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-12-12 11:00,,0.9,0.05,0.05,8238,µG/L,NICKEL  TOTAL RECOVERABLE,NICKEL  RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-12-12 11:00,,0.09,0.03,0.03,8240,µG/L,SELENIUM TOTAL RECOVERABLE,SÉLÉNIUM TOTAL RÉCUPÉRABLE,P
QU02LB9001,2017-12-12 11:00,<,0.005,0.005,0.005,8247,µG/L,SILVER TOTAL RECOVERABLE,ARGENT TOTAL RÉCUPÉRABLE,P
QU02LB9001,2017-12-12 11:00,,69.6,0.15,0.15,8241,µG/L,STRONTIUM TOTAL RECOVERABLE,STRONTIUM RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-12-12 11:00,,0.8,0.02,0.02,8244,µG/L,VANADIUM TOTAL RECOVERABLE,VANADIUM RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-12-12 11:00,,1.7,0.2,0.2,8228,µG/L,ZINC TOTAL RECOVERABLE,ZINC RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-12-12 11:00,,0.05,0.003,0.003,962,MG/L N,AMMONIA DISSOLVED,AZOTE AMMONIACAL DISSOUS,P
QU02LB9001,2017-12-12 11:00,,0.012,0.002,0.002,1043,MG/L P,ORTHOPHOSPHATE DISSOLVED,ORTHOPHOSPHATE DISSOUS,P
QU02LB9001,2017-12-12 11:00,,8.4,0.2,0.2,4755,NTU,TURBIDITY,TURBIDITÉ,P
QU02LB9001,2018-01-09 10:05,,3.67,0.002,0.002,967,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
QU02LB9001,2018-01-09 10:05,,0.043,0.005,0.005,966,MG/L,FLUORIDE DISSOLVED,FLUORURE DISSOUS,P
QU02LB9001,2018-01-09 10:05,,0.188,0.001,0.001,970,MG/L N,DISSOLVED NITROGEN NITRATE,AZOTE DISSOUS NITRATES,P
QU02LB9001,2018-01-09 10:05,,0.002,0.001,0.001,968,MG/L N,NITROGEN DISSOLVED NITRITE,AZOTE DISSOUS NITRITES,P
QU02LB9001,2018-01-09 10:05,,5.07,0.002,0.002,969,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
QU02LB9001,2018-01-09 10:05,,7.35,0.25,0.25,8258,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
QU02LB9001,2018-01-09 10:05,,0.33,0.1,0.1,8250,µG/L,CHLOROPHYLL A,CHLOROPHYLLE A,P
QU02LB9001,2018-01-09 10:05,,0.09,0.06,0.06,977,MG/L,CARBON PARTICULATE ORGANIC,CARBONE ORGANIQUE PARTICULAIRE,P
QU02LB9001,2018-01-09 10:05,<,0.02,0.02,0.02,8251,MG/L,NITROGEN PARTICULATE ORGANIC,AZOTE ORGANIQUE PARTICULAIRE,P
QU02LB9001,2018-01-09 10:05,<,0.09,0.09,0.09,4753,MG/L,SULPHUR PARTICULATE,SOUFRE PARTICULAIRE,P
QU02LB9001,2018-01-09 10:05,,1.16,0.03,0.03,1328,NG/L,MERCURY DISSOLVED,MERCURE DISSOUS,P
QU02LB9001,2018-01-09 10:05,,1.66,0.03,0.03,109747,NG/L,MERCURY TOTAL,MERCURE TOTAL,P
QU02LB9001,2018-01-09 10:05,,2,1,1,951,MG/L,TOTAL SUSPENDED SOLIDS (NON-FILTERABLE RESIDUES OR TOTAL SUSPENDED MATERIALS),SOLIDES TOTAUX EN SUSPENSION (OU RÉSIDUS NON FILTRABLES TOTAUX OU MATIÈRES EN SUSPENSION TOTALES),P
QU02LB9001,2018-01-09 10:05,,51.1,1.5,1.5,6207,µG/L,ALUMINUM DISSOLVED,ALUMINIUM DISSOUS,P
QU02LB9001,2018-01-09 10:05,,0.04,0.01,0.01,6208,µG/L,ANTIMONY DISSOLVED,ANTIMOINE DISSOUS,P
